Tweet ID,Text,Final Decision,date,username,date_source,date_match_status,matched_dates
,"""Al-Fudayl ibn Iyad, may Allah have mercy on him, said:
If you see oppressors taking revenge on other oppressors, stand and observe in astonishment.

When you see the greatest enemies of Islam in this era, those with the most blood of Muslims on their hands, turning against one another and weakening themselves through their conflicts, let your heart be soothed and turn to Allah in gratitude.

Sometimes, Allah soothes hearts by letting oppressors and tyrants orchestrate their own downfall through their conflicts and wars.

We make the wrongdoers destructive to one another because of their misdeeds. (6:129)

The parties involved in this war, the US along with their awliy, the leaders of the Gulf, as well as the Rafidah and the Yahud, are enemies, equally guilty and steeped in crimes against Islam and Muslims. Their hands are stained with the blood of countless innocents, and to true believers who grasp the depth of their kufr and the enormity of their crimes, each is as condemned as the next, none surpassing the other in guilt. They vied ruthlessly in their oppression and in betraying the Muslims.

Malik ibn Dinar, may Allah have mercy on him, said:
""I read in the revealed Books of Allah that Allah, the Exalted, said: I destroy My enemies through My enemies, and then I destroy them through My awliy.""

May Allah prolong their strife so that they are preoccupied with one another and weakened, and may He raise to leadership on this earth the Muslims they betrayed, oppressed, and harmed, so that Tawheed may be established across the earth!

May Allah safeguard every innocent Muslim wherever this conflict occurs!

Ahmad Musa Jibril
2 Shawwal 1447 AH""",Salafi jihadi,22/03/2026 11:24,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,22/03/2026 11:24
,"""Al-Fudayl ibn Iyad, may Allah have mercy on him, said:
If you see oppressors taking revenge on other oppressors, stand and observe in astonishment.

When you see the greatest enemies of Islam in this era, those with the most blood of Muslims on their hands, turning against one another and weakening themselves through their conflicts, let your heart be soothed and turn to Allah in gratitude.

Sometimes, Allah soothes hearts by letting oppressors and tyrants orchestrate their own downfall through their conflicts and wars.

We make the wrongdoers destructive to one another because of their misdeeds. (6:129)

The parties involved in this war, the US along with their awliy, the leaders of the Gulf, as well as the Rafidah and the Yahud, are enemies, equally guilty and steeped in crimes against Islam and Muslims. Their hands are stained with the blood of countless innocents, and to true believers who grasp the depth of their kufr and the enormity of their crimes, each is as condemned as the next, none surpassing the other in guilt. They vied ruthlessly in their oppression and in betraying the Muslims.

Malik ibn Dinar, may Allah have mercy on him, said:
""I read in the revealed Books of Allah that Allah, the Exalted, said: I destroy My enemies through My enemies, and then I destroy them through My awliy.""

May Allah prolong their strife so that they are preoccupied with one another and weakened, and may He raise to leadership on this earth the Muslims they betrayed, oppressed, and harmed, so that Tawheed may be established across the earth!

May Allah safeguard every innocent Muslim wherever this conflict occurs!

Ahmad Musa Jibril
2 Shawwal 1447 AH""",Salafi jihadi,22/03/2026 02:11,Ahmed20205095,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,22/03/2026 02:11
,"""According the fat Mushrik @Haqiqatjou, anyone that says the bbqd pig @khamenei_ir insults the Sahabah is an Israeli backed accountwhat about his own book? Did the IDF secretly publish it? 

Lol, This guys posts are like the official IDF account, pure gaslighting. You see in the destroyed Mushriks own book, he insults the Sahabah numerous times on just one page:

1) Accuses Al-Farq   , of not submitting to Haqq.

2) Accuses a group from the Sahabah of  (very derogatory way to describe hanging up on someone in Arabic) against Ali   .

3) Accuses Fatimah    of slandering the Sahabah who gave Baya to the greatest man after The Prophet     (Abu Bakr   ) by saying they committed a major sin: and indeed they have done that for which Allah is their Reckoner and the One who will call them to account...

4) Accuses the most noble of Sahabah, some of whom are promised Jannah on the Tongue of The Messeneger and by extension Allah  :  And with great regret, they took advantage of his preoccupation and proceeded to seize the caliphate, steal it, and prevent him from his rightful claim to it. That cowardly act had negative consequences

Or will @Haqiqatjou behave like Madkhalis and call these all insults duna insults?

For more clear cut proof of the Shirk of the Rawafidh  scholars and laymen:

#NEW | THE RAFIDHAH | The People of Shirk & Kufr",Salafi jihadi,03/03/2026 20:38,Ahmed20205095,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,03/03/2026 20:38
,Only Madkhalis would use A.I photo to refute the real one,Salafi jihadi,09/04/2026 17:59,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,09/04/2026 17:59
,"""Kuwaiti constitution on Freedom of Religion &amp; Ideology

Theyre literally doing what the Murjiah state as a condition, to say the manmade law is from Allah",Salafi jihadi,23/03/2026 16:55,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,23/03/2026 16:55
,"""""His point is that youre taking their words out of context. If their statements meant what youre claiming, they would have applied them when addressing the rulers they advised. 

In the excerpts from Ahmad Shakir he clearly states that the legislators in Egypt he was advising are Muslims like him, rather than declaring them mushriks for not ruling by the shariah.""
""
--------------

Nobody took their word out of context, especially muqbil he clearly said ruling by un is shirk.

They don't apply it to their rulers because they're donkeys carrying  a book but that doesn't disprove the facts they've said ruling by the un is shirk",Salafi jihadi,26/03/2026 20:01,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,26/03/2026 20:01
,"""Jam'at Ahl as-Sunnah lid-Da'wah wa'l-Jihd (JASDJ), mostly known as Boko Haram, recently released a video threatening ISWAP. The group in the video appears to be based in the Lake Chad area under the authority of the JAS overall leader Bakura Doro, aka Abu Umaymah.    

The speaker begins by calling ISWAP apostates and deviants, and tells them not to rejoice over the death of Abu Bakr al-Shekawi (Shekau). As a reminder, Shekau blew himself up in 2021 when he was cornered by ISWAP in the Sambisa Forest. ISWAP had called upon him with loudspeakers to surrender, but he refused.    

He adds that after Shekau there are many other Shekaus who dont die and dont change, and who follow his ways and teachings, and will remain until the Day of Judgement.    

He calls ISWAP deviants for not considering regular Muslim civilians apostates for living in territories controlled by the Nigerian government, which JAS describes as the general of the polytheists. This is a major difference between JAS (Boko Haram) and ISWAP, as the latter only sees the military, their auxiliaries, and Christians who dont pay the jizyah as legitimate targets. By contrast, JAS views everyone living under the apostate governments as legitimate targets, which is the reason behind the recent bombings in Maiduguri by JAS.    

The speaker then addresses ISWAP again, urging them to repent before JAS destroys them, and says that if they do, they will be safe from them.  

He then greets JAS fighters in all their provinces, the Mandara Mountains, and Sadikus mobile faction in the northwest and north central, as they renew their pledge of allegiance to Abu Umaymah. Children are visible among the group.""",Salafi jihadi,02/04/2026 16:20,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,02/04/2026 16:20
,""" THREAD

Abu Yahya al-Muhajir

the Nigerien fighter in the ranks of ISWAP who was killed by JASDJ",Salafi jihadi,28/03/2026 17:18,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,28/03/2026 17:18
,"Desi Ikhwanis are arguably the most pathetic people in this region. While they present themselves as devoutly Islamic, they simultaneously support tyrants who openly oppress Muslims. They do this merely because it serves their agenda and ensures the survival of their...",Salafi jihadi,16/04/2026 04:32,asim448191,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,16/04/2026 04:32
,"1) Be consistent, make a tweet calling out your madkhali fruity, vile behaviour on a refuting cowarij live - and call out Shamsi for being their teacher. 
2) Explain why your ustadh Shamsi affirms Islam for grave worshipper Asrar Rashid. 

Im waiting.",Salafi jihadi,15/04/2026 23:15,unveilingbaatil,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,15/04/2026 23:15
,Turn your comments on you lil madkhali scared chicken  let me expose you and your teacher shamsi,Salafi jihadi,15/04/2026 13:08,unveilingbaatil,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,15/04/2026 13:08
,"""""@unveilingbaatil @ameeniooo Buddy youre the same guy that was too afraid to rise on the panel after we asked you to rise but you stayed in the comments like a good little boy sticking to your script.""
""
--------------

Want to explain why your ustad Shamsi, affirms Islam for Quburi and caller to shirk Asrar Rashid ? Or are you going to remain silent as you did on the TikTok live",Salafi jihadi,15/04/2026 12:15,unveilingbaatil,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,15/04/2026 12:15
,"This pipeline of LGBTQ+ madkhalis needs to be studied. 

Your fellow  madkhali (Razi) was on the same live panel TODAY as YOUR friend @Hamaza000_ 

So you lied, and the Madkhalis still carry on fantasising about homosexual acts publicly 

Why did you lie for ? @ameeniooo",Salafi jihadi,16/04/2026 06:45,unveilingbaatil,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,16/04/2026 06:45
,"Isnt this you ? @ameeniooo - With your logic, surely we can to attribute the madkhali debaters on TikTok to your teacher Shamsi. (These Shamsi watchers are only staying consistent to their principles right ?)",Salafi jihadi,15/04/2026 11:08,unveilingbaatil,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,15/04/2026 11:08
,"Ruling on salah behind a Madkhali

lol",Salafi jihadi,16/04/2026 08:24,AbuAsimHanbali,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,16/04/2026 08:24
,"""""Salafiyyah is the solution""
""
--------------

Salafiyyah and its bowing down to the Saudi government, the same government that imprisons and tortures the true followers of the salaf.",Salafi jihadi,29/03/2026 18:43,synszo,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,29/03/2026 18:43
,"""Spubs Shaykh Nizar bin Hashim al-Abbas has a whole audio about current affairs including A warning against the Emirati state.

Why isnt Nizar an Ikhwani Qutbi Khariji Sururi Takfiri for this? He was making Du'a for the Emirates back in 2016, what changed?",Salafi jihadi,10/04/2026 15:37,Aadil_2001,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,10/04/2026 15:37
,"""Spubs Shaykh Nizar bin Hashim al-Abbas has a whole audio about current affairs including A warning against the Emirati state.

Why isnt Nizar an Ikhwani Qutbi Khariji Sururi Takfiri for this? He was making Du'a for the Emirates back in 2016, what changed?",Salafi jihadi,10/04/2026 17:10,btt123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,10/04/2026 17:10
,"""Dans lexplication de la Aqida at-Tahawiya du shaykh Hamud Ibn Uqla ash-Shuaybi  , Le shaykh explique que le critre du bonheur et du malheur est la fin sur laquelle la personne meurt",Salafi jihadi,01/04/2026 13:08,hanaafism,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,01/04/2026 13:08
,"""Al-Fudayl ibn Iyad, may Allah have mercy on him, said:
If you see oppressors taking revenge on other oppressors, stand and observe in astonishment.

When you see the greatest enemies of Islam in this era, those with the most blood of Muslims on their hands, turning against one another and weakening themselves through their conflicts, let your heart be soothed and turn to Allah in gratitude.

Sometimes, Allah soothes hearts by letting oppressors and tyrants orchestrate their own downfall through their conflicts and wars.

We make the wrongdoers destructive to one another because of their misdeeds. (6:129)

The parties involved in this war, the US along with their awliy, the leaders of the Gulf, as well as the Rafidah and the Yahud, are enemies, equally guilty and steeped in crimes against Islam and Muslims. Their hands are stained with the blood of countless innocents, and to true believers who grasp the depth of their kufr and the enormity of their crimes, each is as condemned as the next, none surpassing the other in guilt. They vied ruthlessly in their oppression and in betraying the Muslims.

Malik ibn Dinar, may Allah have mercy on him, said:
""I read in the revealed Books of Allah that Allah, the Exalted, said: I destroy My enemies through My enemies, and then I destroy them through My awliy.""

May Allah prolong their strife so that they are preoccupied with one another and weakened, and may He raise to leadership on this earth the Muslims they betrayed, oppressed, and harmed, so that Tawheed may be established across the earth!

May Allah safeguard every innocent Muslim wherever this conflict occurs!

Ahmad Musa Jibril
2 Shawwal 1447 AH""",Salafi jihadi,22/03/2026 11:24,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,22/03/2026 11:24
,"""Al-Fudayl ibn Iyad, may Allah have mercy on him, said:
If you see oppressors taking revenge on other oppressors, stand and observe in astonishment.

When you see the greatest enemies of Islam in this era, those with the most blood of Muslims on their hands, turning against one another and weakening themselves through their conflicts, let your heart be soothed and turn to Allah in gratitude.

Sometimes, Allah soothes hearts by letting oppressors and tyrants orchestrate their own downfall through their conflicts and wars.

We make the wrongdoers destructive to one another because of their misdeeds. (6:129)

The parties involved in this war, the US along with their awliy, the leaders of the Gulf, as well as the Rafidah and the Yahud, are enemies, equally guilty and steeped in crimes against Islam and Muslims. Their hands are stained with the blood of countless innocents, and to true believers who grasp the depth of their kufr and the enormity of their crimes, each is as condemned as the next, none surpassing the other in guilt. They vied ruthlessly in their oppression and in betraying the Muslims.

Malik ibn Dinar, may Allah have mercy on him, said:
""I read in the revealed Books of Allah that Allah, the Exalted, said: I destroy My enemies through My enemies, and then I destroy them through My awliy.""

May Allah prolong their strife so that they are preoccupied with one another and weakened, and may He raise to leadership on this earth the Muslims they betrayed, oppressed, and harmed, so that Tawheed may be established across the earth!

May Allah safeguard every innocent Muslim wherever this conflict occurs!

Ahmad Musa Jibril
2 Shawwal 1447 AH""",Salafi jihadi,22/03/2026 02:11,Ahmed20205095,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,22/03/2026 02:11
,""" Beware of listening to Scholars of Taghut, those who gave their allegiance to Taghut, or defend its rule or justify its Kufr 

 By Allah they are Magicians and their speech is Magic, they take people outside Islam using Islam 

-""",Salafi jihadi,14/03/2026 23:59,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/03/2026 23:59
,"""Movement: Murji'ah (Madkhalis)

Strategic Action: Bootlick secular Western puppet Tyrants, betray Muwahidn globally, spread Irja', distort, deceive, and justify every action of polytheism under the sun.

Ideological Goal: Strengthen the Israeli/US foothold in the Muslim World.""",Salafi jihadi,19/03/2026 04:34,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,19/03/2026 04:34
,"""Salafis: Obey the ruler that hates &amp; belittles the Shariah you kharijis",Salafi jihadi,18/02/2026 22:33,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,18/02/2026 22:33
,"""Standard Madkhali idiocy exposed by their lacking of basic reading comprehension, as well as doing us a favor by using as proof the quote (likely copied and pasted from another Madkhali Zindq) that refutes him. He conveniently doesnt underline the part that exposes and refutes his mutilated understanding.

Shaykh Al Islam said in the same scan this Madkhali Zindq provides:

So those people, if they know that it is not permissible for them to judge except by what Allah has revealed (here Ibn Taymiyyah establishes they dont do creedal Istihalal), yet they do not adhere to that (here Ibn Taymiyyah distinguishes between creedal belief, and not outwardly adhering to something); rather, they deem it halal (linguistically, i.e., Istihlal Amali) to judge contrary to what Allah has revealed  then they are disbelievers.

Istihlal Amali by consensus of Ahlul Sunnah isnt Kufr or Shirk, unless the action itself is inherently Kufr or Shirk. If this is merely about linguistic Istihlal to govern by man made laws, what do you think it is with legislating man made laws yourself? Did Ibn Taymiyyah make Tawbah from this Fatwa before he died? Keep in mind, Ibn Taymiyyah starts with There is no doubt, and this is a point of consensus amongst the classical Muslims. 

This moron Madkhali highlights the latter Istihlal, thinking its creedal, when the sentence before it explicitly negates that. This more or less, summaries how Madkhalis are with Daleel.

This is why, 99% of every Madkhali Shubuha can be refuted with simply possessing basic Arabic reading comprehension.""",Salafi jihadi,10/02/2026 19:49,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,10/02/2026 19:49
,"""""Does believing in a different creator for the universe constitute shirk?

Muhammad Yasir al-Hanafi, the popular Ash'ari theologian, answers the question. 
""
--------------

British deobandis arent exactly the brightest people youll come across but when this guy speaks you can tell he must have been slapped around the head a bit too hard at his Dar ul-uloom. 

These 2 ayt alone refute the kufr this jhil just spewed.",Salafi jihadi,15/03/2026 07:23,AlAthariiii,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,15/03/2026 07:23
,"And remember, the Rafidha have never and, will never,  benefit the Ummah of Muhammad . May Allah destroy them along with their zionist twins. Ameen",Salafi jihadi,05/03/2026 18:53,AlAthariiii,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,05/03/2026 18:53
,"""Sayf al-Ar has more criminal statements,

In this post he says:

- The Chechnyan Jihd was illegitimate and was incited by takfr terrorists who killed sunns like Kadyrov 

- Ramzan Kadyrov is a good sunn muslim who loves Allh and his Rasl  

- Kadyrov Saved Chechnya",Salafi jihadi,14/04/2026 22:33,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 22:33
,"""These are the charlatan Traditional Azhari Sufis who get invited to the West to speak. Defenders &amp; legitimisers of the openly secular apostate Sisi. A fan of the usual deviants of course (Ali Gomaa, Habib Ali Jifri, Yusri Jabr).",Salafi jihadi,14/04/2026 21:41,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 21:41
,"""No one wants to hear it, but the states that provide the most cover to Israel (UAE, Egypt, Morocco, Saudi, Jordan etc) all have leaders that are closer to the beliefs of Haatim Al Awni than of Muhammad Ibn Abdul Wahab

Yet all the focus is on madkhalis &amp; wahabbis  why?""",Salafi jihadi,14/04/2026 21:29,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 21:29
,"""Haatim al-Awni is a huge fan of MBS, yet some people want you believe he is some sort of Shaykhul Islam of our time.",Salafi jihadi,14/04/2026 23:01,Aadil_2001,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 23:01
,"""Haatim al-Awni is a huge fan of MBS, yet some people want you believe he is some sort of Shaykhul Islam of our time.",Salafi jihadi,14/04/2026 21:29,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 21:29
,"""Some of the rulers think that giving up part of their religion to please the Kuffar will stop their pressure. Every time they take a step down, they push them down another. Steadfastness is one thing &amp; pressure is another. For their goal is Until you follow their religion.",Salafi jihadi,14/04/2026 04:53,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 04:53
,"""""the Deputy Speaker of the National Assembly prevented Junaid Akbar from speaking against the petrol price hike.

this government is so shameless it will not even allow the suffering of the poor to be voiced. 
""
--------------

And this circus is termed as ""Majlis e Shuraa"" in the constitution.
What a mockery of Islam...

This pagan system of ""Democracy"" can never be equivalent to Islamic Shuraa system.

May Allah rid our beloved country of the tyrants and replace them with men of Islam. Ameen",Salafi jihadi,03/04/2026 12:26,asim448191,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,03/04/2026 12:26
,"""""@unveilingbaatil I dont take from Abu Khadeejah either nice try ""
""
--------------

My apologies, you are from the other end of the madkhali spectrum. Heres a clip of ARH getting cooked by chief mushrik of Birmingham Asrar Rashid .  ARH is from the Ghulat al-Murji'a - heres why:",Salafi jihadi,12/04/2026 13:19,unveilingbaatil,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,12/04/2026 13:19
,"""Throughout the years of benefitting from Shaykh Ahmad Musa Jibril (may Allah preserve him), one principle consistently shines through in his teachings:

His unwavering commitment to being a voice for the oppressed, prisoners, and those who cannot speak for themselves.

The Shaykh's profound concern for the Muslim ummah isn't also new; it's evident even in his writings from the early 2000s, revealing the depth of his love and compassion for the believers.

This is precisely why the recycled lies and slander against him are always futilethey cannot damage a da'wah built on such sincerity and care for the ummah.

As the Shaykh himself consistently reminds us: ""The point is to ONLY please Allah alone, for you will never be able to please the creation.""

May Allah preserve our Shaykh, increase him in beneficial knowledge, and accept his righteous efforts.

May Allah grant freedom and relief to all Muslim prisoners unjustly detained, strengthen their patience, and reunite them with their families.

May Allah humiliate and expose those who slander the people of haqq while defending the modern-day tawagheet who are enemies of Him and His religion. May Allah seal their tongues and protect the ummah from their misguidance.""",Salafi jihadi,14/04/2026 16:14,Umjibril211106,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/04/2026 16:14
,"""THIS IS NOT THE END

Shaykh Suliman al Alwaan (may Allah free him) said:

The fall of Dr al-Salm, Baghdad, and other Islamic lands is not the end of the world nor the end of Islam. Let the gloaters be disgraced. The future belongs to this deen, and soon the last part of this Ummah will be joined to its earliest part. So we must not weaken, nor should our efforts cease in supporting Muslims everywhere. Allah has praised those who face trials and hardship with steadfastness and patience. He said: And when the believers saw the confederates, they said: This is what Allah and His Messenger promised us, and Allah and His Messenger spoke the truth. And it increased them only in faith and submission.

These trials and hardships that befall the Muslims are a test, a means to distinguish the wicked from the good, the righteous from the corrupt, and the truthful from the liar. The believers increase in faith, while the hypocrites and those who worship Allah on the edge (I.e. in doubt) weaken, fall into cowardice, and show gloating. They say, If they had obeyed us, they would not have been killed. Allah the Exalted said: And among the people is he who worships Allah on an edge. If good befalls him, he is content with it; but if a trial touches him, he turns back on his face. He loses both this world and the Hereafter, that is the clear loss.

And He said: And among the people is he who says, We believe in Allah, but when he is harmed in Allahs cause, he considers the trial of the people as the punishment of Allah. But if victory comes from your Lord, they will surely say, Indeed, we were with you. Is not Allah most knowing of what is within the breasts of all beings?

And upon those whom Allah has entrusted with this great responsibility, such as the imams of mosques and others, is to urge the worshippers toward piety, repentance to Allah, giving them glad tidings of victory and empowerment, and making them aware of what the spiteful West intends, and what their brothers among the hypocrites, secularists, and the like are planning: a comprehensive assault on Islam and the Muslims, as they have openly declared a crusade.

They must work by every possible means to halt their advance and repel their aggression against the sanctities, wealth, and honor of the Muslims, and to strive against them with wealth, lives, and speech. For the Prophet  said: ""Strive against the Mushrikeen with your wealth, your lives, and your tongues.""
Reported by Imam Ahmad in his Musnad (12246), Ab Dwd (2504), and al-Nas (3098) through the narration of Hammad ibn Salamah, from Humayd, from Anas. Its chain is sound.",Salafi jihadi,17/11/2025 02:39,hanaafism,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,17/11/2025 02:39
,"As every genocide amongst the Muslims become apparent, it exposes the madakhilah even more and the heresy they stand for .",Salafi jihadi,03/11/2025 22:48,hanaafism,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,03/11/2025 22:48
,"""Everyone already knows that shaykh doesn't give udhr on major shirk but your jahil self  in that tweet of yours claimed that the statements of this individual in that vid matched the principles of Shaykh Musa""",Salafi jihadi,13/04/2026 22:11,btt123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,13/04/2026 22:11
,"""Tell me Madakhila Mazbalah are R3tarded without saying so 

""AMJ Claims he can read intentions""

Shaykh Ahmed Musa Jibril Hafidullah

""And Allah knows best""

R3etard Madkhali Zindeeq you can judge someone based on his actions and Saudis actions is submission to America""",Salafi jihadi,13/04/2026 18:22,btt123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,13/04/2026 18:22
,"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media:

""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""",Salafi jihadi,13/04/2026 17:27,Umjibril211106,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,13/04/2026 17:27
,"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media:

""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""",Salafi jihadi,13/04/2026 16:55,btt123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,13/04/2026 16:55
,"""Murji Haddadi: Who from the Salaf makes takfir on replacing the Shariah?

Muslim: Well Imam Tabari is very clear on this",Salafi jihadi,14/01/2026 21:04,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,14/01/2026 21:04
,"""""New Publication (2026)

Defending the Scholars from the Accusation of Irj

Refuting the claims of the adddiyyah (Abd Allh al-Jarb, Amad al-zim, Hishm al-Beely etc.), that Shks. al-Albn,  Rab and others are upon Irj.

140 pages, A5
 
""
--------------

Madkhalis are finished",Salafi jihadi,01/01/2026 18:39,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,01/01/2026 18:39
,"""""Salafi/Madkhali publications affiliated Sudani Shaykh Nizar ibn Hashim al-Abbas regarding the UAEs actions in Sudan. Imagine if someone else said this, he would be labelled a Takfiri Khaariji Ikhwaani Qutbi immediately. 
""
--------------

When a person online says the UAE is waging war on Islam they get refuted, but when one of Salafi Publications' own scholars says the same thing, they dont even mention it &amp; they continue quoting him. One rule for me &amp; another for thee.",Salafi jihadi,11/04/2026 13:18,_ibnNuh,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,11/04/2026 13:18
,"""A Madkhali will tell you their sheikh who didnt even kill a single kaffir soldier is a mujahid, but the men who actually did all happen to be evil ikhwani kharijis and arent following islam.""",Salafi jihadi,07/04/2026 17:47,Aadil_2001,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,07/04/2026 17:47
,"The murjiah continue to sow seeds of disunity amongst themselves, just as they attempted to sow seeds of disunity amongst the ummah",Salafi jihadi,06/04/2026 15:50,Aadil_2001,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,06/04/2026 15:50
,"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media:

""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""",Salafi jihadi,13/04/2026 17:27,Umjibril211106,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,13/04/2026 17:27
,"""Ahmad Ms Jibril Regarding the Attacks Against Him on Social Media:

""I know my reputation is tarnished beyond what can be redeemed, and I accept that. May Allah make it a means for me to enter al-Firdaws.""""",Salafi jihadi,13/04/2026 16:55,btt123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,13/04/2026 16:55
,"""#NEW | THE DEBATE CHALLENGE: Abdullah Jarbu

By: Ash-Shaykh Ahmad Musa Jibril (  )""",Salafi jihadi,08/09/2025 07:54,followerofgod96,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,08/09/2025 07:54
,"""Shaykh Al Islam, the Imam of the Imams, Ibn Khuzaymah Al-Shfii Al-Wahhbiyy (d. 311 AH) said about the quoted Mushrik fellow and his Jahmi cult:

Whoever does not affirm that Allah the Mighty and Majestic has Rose above His Throne above His seven heavens  he is a disbeliever in his Lord, his blood is lawful. He is to be called to repent; if he repents, well and good, otherwise his neck is to be struck, and he is to be thrown onto some of the rubbish heaps so that neither the Muslims nor the dhimms are harmed by the putrid stench of his corpse. And his wealth becomes fay  no Muslim inherits from him, for a Muslim does not inherit from a disbeliever, as the Prophet  said: A Muslim does not inherit from a disbeliever, nor a disbeliever from a Muslim.""",Salafi jihadi,11/04/2026 21:43,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,11/04/2026 21:43
,"""Shaykh Al Islam, the Imam of the Imams, Ibn Khuzaymah Al-Shfii Al-Wahhbiyy (d. 311 AH) said about the quoted Mushrik fellow and his Jahmi cult:

Whoever does not affirm that Allah the Mighty and Majestic has Rose above His Throne above His seven heavens  he is a disbeliever in his Lord, his blood is lawful. He is to be called to repent; if he repents, well and good, otherwise his neck is to be struck, and he is to be thrown onto some of the rubbish heaps so that neither the Muslims nor the dhimms are harmed by the putrid stench of his corpse. And his wealth becomes fay  no Muslim inherits from him, for a Muslim does not inherit from a disbeliever, as the Prophet  said: A Muslim does not inherit from a disbeliever, nor a disbeliever from a Muslim.""",Salafi jihadi,11/04/2026 21:35,btt123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,11/04/2026 21:35
,"""Youre a Kafir, and hes a Kafir, and whoever knows of him and his actions, yet doesnt label him a Kafir, is also a Kafir who hasnt smelt the scent of Islam. The Muslims get closer to Allah by Takfiring you and your likes, as well as your filthy Tawagheet.""",Salafi jihadi,27/02/2026 04:04,Abumuwahid123,python/FullData_round4/data_full_JIHAD_ALL.csv,matched,27/02/2026 04:04
