text,label_Irrelevant,label_Salafi jihadi,label_Salafi taklidi,max_prob,model_decision,uncertainty_score
"""Sayyidun Abdullh ibn Umar    was among the most devoted, scrupulous, and steadfast Companions of the Messenger of Allh . He was a man whose life became a living embodiment of the Sunnah, so precise in his adherence that he would follow even the smallest actions of the Prophet  out of love and reverence.

He was Abdullh ibn Umar ibn al-Khab al-Adaw al-Qurash, the son of the great Caliph Sayyidun Umar ibn al-Khab   . He was born in Makkah before the Hijrah and embraced Islm at a young age alongside his noble father. He emigrated to al-Madnah al-Munawwarah at the age of ten, and thus was counted among the early Muhjirn, those whom Allh, Most High, praised in His Book:

And the foremost, the first of the Muhjirn and the Anr and those who followed them with excellence, Allh is pleased with them, and they are pleased with Him, and He has prepared for them gardens beneath which rivers flow, wherein they will abide forever. That is the great success.

[Qurn 9:100]

In his youth, he longed to participate in battle alongside the Messenger of Allh . He was presented at Badr but was turned back due to his young age. He was again presented at Uud, when he was only thirteen years old, hoping to join the ranks, but he was sent back by the Prophet  due to his youth, alongside Sayyidun Usmah ibn Zayd   . That moment weighed heavily upon him, and he later said: 

A night like that never came my way, filled with sleeplessness, sadness, and weeping, because the Messenger of Allh  did not accept me.

After returning him from Uud, the Messenger of Allh  appointed him among those tasked with guarding the children in Madnah. 

Yet his heart remained attached to striving in the path of Allh, and his sincere supplication to be permitted to fight was soon answered. In the fifth year after Hijrah, when he reached the age of fifteen, he was allowed to participate in the Battle of al-Khandaq. 

From that point forward, he took part in the major campaigns of Islm. He participated in the campaign against Ban Qurayah, the journey to al-udaybiyyah, and was among those who pledged beneath the tree in the Pledge of al-Riwn, a moment honored by Allh, Most High:

Indeed, Allh was pleased with the believers when they pledged allegiance to you under the tree. He knew what was in their hearts, so He sent down tranquility upon them and rewarded them with a near victory.

[Qurn 48:18]

He later joined the campaigns of Khaybar, Mutah, the Conquest of Makkah, the expedition against Ban Judhaymah, the Battle of unayn, and the march to Tabk. He was also among the soldiers of the army of Sayyidun Usmah ibn Zayd   . 

After returning from this expedition, he volunteered in the wars against apostasy and had the honor of participating in the Battle of Yammah against Musaylamah al-Kadhdhb. 

He later marched to Shm and fought at al-Yarmk, then joined the campaigns in the Persian lands under Sayyidun Sad ibn Ab Waqq   , attending al-Qdisiyyah, Jall, and the conquest of al-Madin. He also took part in the conquest of Egypt and campaigns in North Africa. 

Even in his later years, he joined the expedition toward Constantinople, about which the Prophet  said: The first army to attack the city of Caesar is forgiven.

What distinguished Ibn Umar    above all was his extraordinary commitment to following the Sunnah. He would carefully observe where the Prophet  prayed, where he sat, and even the paths he walked, then imitate them with remarkable precision. 

If he saw the Prophet  perform prayer in a particular place, he would later pray in that very same place. If he saw him make supplication while standing, he would supplicate while standing; and if he saw him invoke Allh while sitting, he would do the same. His life was not merely one of narration, but of complete imitation.

He was among the foremost scholars of the Companions and a prolific narrator of hadith, transmitting over 2,600 narrations. His knowledge was paired with deep caution, he was known for his reluctance to issue legal verdicts without certainty, and he preferred silence over speculation. 

Due to his age, knowledge, and unwavering adherence to the Sunnah, he became known in his time as the Shaykh of the abah, and even powerful governors such as al-ajjj ibn Ysuf treated him with respect and deference due to his immense status amongst the Muslims. From the greatest testimonies to his precision in transmitting the Sunnah is that he stands at the head of one of the most authentic chains in hadith, the Golden Chain.

Mlik  Nfi  Ibn Umar.

A generation of leading Tbin took knowledge from him, including Sad ibn al-Musayyib, Thbit al-Bunn, ws, al-Zuhr, Muammad ibn Srn, Nfi (his freed servant), Mujhid, and many others. His influence thus extended deeply into the next generation of scholarship. 

His legacy was also carried forward through his own household, as several of his sons became scholars, most notably Slim ibn Abdullh ibn Umar, who was counted among the great jurists of Madnah. Through both his students and his family, his knowledge and methodology continued to shape the transmission of the Sunnah for generations.

During the periods of civil strife, having lived to witness both the First and Second Fitnah among the Muslims, Ibn Umar    consistently adopted a principled stance of restraint. He presented himself at the sittings of arbitration, demonstrating his desire for unity among the Muslims. 

He famously said: When you call me to prayer, I respond. However, when you call me to fight a Muslim, I do not. He never raised his sword against the believers. Yet, on the other hand, he answered every call to strive against the disbelievers, embodying the words of Allh, Most High:

Humble toward the believers, powerful against the disbelievers; they strive in the cause of Allh 

[Qurn 5:54]

He was known for his humility, generosity, and detachment from worldly life. Wealth would come to him, yet he would spend it freely in charity. He freed many slaves and cared deeply for the poor and needy. His nights were often spent in prayer, and his days in fasting and remembrance.

Sayyidun Abdullh ibn Umar    passed away in Makkah in 73 AH and was buried near Dh uw, leaving behind a legacy of unwavering adherence to the Sunnah and a life defined by sincerity and caution.

May Allh be pleased with Sayyidun Abdullh ibn Umar   , the devoted follower of the Sunnah and one of the greatest scholars among the Companions of the Messenger of Allh .""",0.036486622,0.086345315,0.7646986,0.7646986,Salafi taklidi,0.2646986
"""""Rab bin Hd Al-Madkhali

- Makes takfr of all Iraqis except a handful, the rest being Rafidhah, Secularists, Communists/Socialists
- Makes takfr of all Rulers &amp; Govs as Secularists, Rafidhah, Batinis except Saudi Gov
- Asks people to give bay'ah to Secular Haftar
- Forgets""
""
--------------

Rabialmadkhaliallofiraqarekuffarsaveforabumanaralalamiandbremerfansalsoiwillforgetafterayearortwo.jpg

rabialmadkhalithewholemuslimworldisruledbybatinisandsecularists.mp3",0.3408193,0.76120013,0.060376905,0.76120013,Salafi jihadi,0.1591807
Shroogis will be chanting baqiyah,0.60103667,0.217087,0.06558303,0.60103667,Irrelevant,0.10103667000000005
"The same sheikh whos students raided the kabah?
Ubls call was for the tawagheet animals to rule according to Islam and to not take the Jews and Christians as protectors which is what the Quran and Sunnah call to.",0.04973429,0.52241766,0.393014,0.52241766,Salafi jihadi,0.022417660000000006
"The rawafidh Shia animals shouldnt govern any country, the duas of the oppressed are being answered and Allah swt is taking revenge on them.",0.62151504,0.3115908,0.0485835,0.62151504,Irrelevant,0.12151504000000002
"Seeing the most stupid discussions and q and as in madkhali circles like should one sway whilst reciting Quran or Covid mask nonsense, these deviants are lost.",0.61433566,0.21072131,0.06975338,0.61433566,Irrelevant,0.11433565999999995
"Today all the salafis are warning against the rawafidh, these same folk give bases to America giving the power over the Muslims forgetting what Allah has said
  '
Where are there warnings to the rulers who have been in bed with men for decades.",0.15991591,0.18751174,0.2379364,0.2379364,"No decision, maximum is Salafi taklidi",0.2620636
Its ok to criticise sayd qutb for his views or mistakes regarding the khilafa of uthman but when madkhalis like shamsi say that the sahaba were ignorant of certain matters and were therefore mistaken when rebelling against the rulers you are silent?,0.21095513,0.68039936,0.10105901,0.68039936,Salafi jihadi,0.18039936
"I find it hilarious that these madkhali scum would call the mujahideen takfeeris for merely labelling the rulers as disbelievers with legitimate reason, and then go on to make mass takfeer on groups uselessly.
This cancer biiznillah needs to be removed with their false gods.",0.26459944,0.7162209,0.08318576,0.7162209,Salafi jihadi,0.21622090000000005
"""""Believing that touching each other is Haram, because they're not married yet, the couple put on their rings in a contactless manner. 


""
--------------

Hows about you just leave off imitation of the kuffar",0.06149652,0.08946612,0.5190306,0.5190306,Salafi taklidi,0.01903060000000001
"""@BrantPhilip_",0.65728307,0.027880097,0.2517155,0.65728307,Irrelevant,0.15728306999999997
"""@joebradford @farasat_latif This is due to Yasir sheer ignorance on tbe topic, he has been refuted and he himself also clarified the misunderstanding, which off course was being ignorant.



This is why you see pagan Christians and Atheists using that as an argument.""",0.6013656,0.17210996,0.055400155,0.6013656,Irrelevant,0.10136559999999994
"""@Aslan_Bey_1",0.33861083,0.030610492,0.40754992,0.40754992,"No decision, maximum is Salafi taklidi",0.09245007999999999
"""@Aslan_Bey_1 I have to remind myself when I see stuff like this.

Allah will Preserve this Perfect Deen.
Allah will continue to Honour the Muslimeen.
&amp; Allah Azzawajal most certainly will Humiliate &amp; Destroy all those who wish to extinguish His Light.

May Allah keep us Steadfast Ameen.""",0.7967793,0.20587793,0.039122436,0.7967793,Irrelevant,0.29412207
"""@Sabh345 Why would a kafir fear Allah and disagreement is not about personal opinions , she was corrected with proofs""",0.57607216,0.37463737,0.04442219,0.57607216,Irrelevant,0.07607216000000006
"""This Rfidhi cult has openly identified itself as holding the same beliefs as the Jewish heretic Ibn Saba'. They consider him a martyr and a believer. They follow him in 'Aqdah.""",0.80601674,0.21802938,0.034011573,0.80601674,Irrelevant,0.28197062
"The worst part with Jolanis endorsement of Easter and congratulation to Shirk and Kufr is that he knows exactly how serious this matter is
This isnt crackhead Ghaddafi or drunkyard Saddam who are from a secular background
This is someone who has no Udhr bil Jahl in this matter",0.42396942,0.5797577,0.060226217,0.5797577,Salafi jihadi,0.07603058000000001
"""Deported by the Turkish apostates and sentenced to death by the UAE appstates, for killing an Israeli soldier and occupier.

May Allah destroy the Kuffar and Tawaghit.""",0.7772057,0.44578892,0.033650942,0.7772057,Irrelevant,0.05421108000000002
"""O Allah, he has transgressed throughout the land and spread corruption, so unleash upon him every form of severe punishment.
Protect our brothers and sisters in Al-Fashir, and safeguard all those oppressed around the world.

Ahmad Musa Jibril
6Jumd alUl1447 AH""",0.85351235,0.27006194,0.023682225,0.85351235,Irrelevant,0.22993806
"""Madkhalis never miss a chance to lecture about the Khawarij yet when it comes to RFS, their tongues go silent and you wont hear a single word of condemnation toward the UAE either. Selective outrage always exposes hypocrisy""",0.8050002,0.3629417,0.028218398,0.8050002,Irrelevant,0.13705830000000002
"""Shaykhul Islam's fatwa, on the groups that refuse to adhere to any Shari'ah law that is mutawatir even if they don't reject it, become apostates doesn't need any introduction",0.6714106,0.39708906,0.042484753,0.6714106,Irrelevant,0.10291094
"""Shawkani

""Then this ugly methodology &amp; Kufri governance was followed by Tamerlane, for he did not act in the management of his kingdom except by the Book of Yasiq""",0.10932121,0.8129829,0.17134692,0.8129829,Salafi jihadi,0.31298289999999995
""" Shaykh Taqiuddin Al Hilali 

""There is no doubt that anyone who turns away from book of Allah and Sunnah of his Messenger, and replaces them with Man Made laws  is a Kafir with Kufr that expels him from Religion.""",0.042997796,0.7612815,0.36961463,0.7612815,Salafi jihadi,0.13038537
"""Shawkani's takfir &amp; call for jihad against Yemenis who do tahakum to other than the Shariah

Among these is that they rule by the ght &amp; they do tahakum to those among them who are versed in the rulings of ght, in all of the matters that confront them &amp; arise for them..",0.3453189,0.7328172,0.062212646,0.7328172,Salafi jihadi,0.15468110000000002
"""Kufr akbar or kufr duna kufr?

The great Sahabi Abdullah Ibn Mas'ud ra was asked about the ruling of bribery? He said: its Suht (Unlawful gains). He was asked about it in hukm(i.e. Taking a bribe to rule in favour of someone)? He said: its kufr. Then he read ayah of Hukm",0.07344386,0.37062475,0.27911878,0.37062475,"No decision, maximum is Salafi jihadi",0.12937525
"""Kufr of istihll amali by Shawkni 200 years ago:

Despite this, they persist in matters beyond ruling by ght and resorting judgment to it. Each one of these matters, taken individually, necessitates the kufr of the one who commits it and his exit from Islam.",0.39173108,0.72438407,0.0598838,0.72438407,Salafi jihadi,0.10826891999999999
"""Sh Ibn Sulayman rh
mn is not by adornment nor by wishful thinking, but rather what settles firmly in the hearts and is confirmed by the deeds.
The reality is that whoever opposes the command of the Qurn &amp; its prohibitions has not believed in it, whether he wishes it or not.",0.21195604,0.10983755,0.24010682,0.24010682,"No decision, maximum is Salafi taklidi",0.25989318
"""Sh Sulayman bin Sahman rh on takfir of those who don't takfir or doubt the kufr of those who replace Shari'ah with manmade laws

As for your statement regarding the first matter: By which Sharah
you declare us disbelievers while the dn is firmly established among us?",0.6444312,0.30022556,0.038670987,0.6444312,Irrelevant,0.14443119999999998
"""In a book written about Shaykh Muqbil, a student compiled a vast number of Golden quotes of the Shaykh. Below are some quotes that would get anyone else labelled &amp; refuted.

I believe that the majority of the rulers of the Muslims have become a calamity upon Islam.",0.035017032,0.09229305,0.7938242,0.7938242,Salafi taklidi,0.2938242
"""Sh Hmd bin Uql Ash-Shuaybi rh:

- Last true Najdi
- Made takfr of l-Sad, supported J against kuffr
- Beloved close student of Mufti Ibn Ibrhim, Shinqt, Bin Bz
- Friend of Ibn Uthaymn who helped him leave prison
- Professor in Riyadh 20+ yrs",0.13695428,0.866558,0.13397822,0.866558,Salafi jihadi,0.36304572
"Pro Saudi ""Salafis"" from Pakistan Lol.

"" We pay tribute to Crown Prince Mohammed bin Salman for thwarting the joint war plot of the United States, Israel and Iran against the Arab countries and for not joining Saudi Arabia in this war. ""

Markazi Jamiat Ahle Hadith",0.075717285,0.2876819,0.43869933,0.43869933,"No decision, maximum is Salafi taklidi",0.06130067
"""History lesson for the Madkhali Murjia :

Sheikh Jamil ar-Rahman   
Made takfir and Did ""Khurooj"" in the 70s against president General Dawood Govt before even Russia invaded Afghanistan.

He should be a khariji takfiri according to your manhaj lol.""",0.35423374,0.8310842,0.067787364,0.8310842,Salafi jihadi,0.14576625999999998
"Abu Musa (May Allah be pleased with him) reported:

The Messenger of Allah () said, 
""Verily, Allah gives respite to the oppressor. But when He seizes him, He does not let him escape.. ""

[ Sahih Muslim ]",0.16566876,0.032059856,0.5752322,0.5752322,Salafi taklidi,0.07523219999999997
""""" The Land of Tawheed   
""
--------------

"" Etidal "" founded to combat extremist ideology (Al-wala' wa-l-bara') and promote tolerance and coexistence (wahdat  al-adyan) and the founders are Trump and Murtad king Salman al Saud.

Will the Madkhalis still say that Salman is a Muslim ?
and that Saudi is the land of tawhid ?",0.4042811,0.50407195,0.05687875,0.50407195,Salafi jihadi,0.004071950000000046
"""""    

Imam Nawawi RH said: 

 As for supplicating for the Sultan, our companions agree that it is neither obligatory nor recommended. The apparent meaning of the author's words and others is that it is an innovation, +""
""
--------------

Imm al-Shib    : 
He said regarding supplication for the previous caliphs : 
It's a bida' and shouldn't be practised. the best thing for him to supplicate for all the Muslims in general.

 : 29/1",0.65304464,0.057538837,0.052725676,0.65304464,Irrelevant,0.15304463999999995
"Sh Sulayman b. Sahman   :

So whoever believes that ruling by the Shariah of Islam leads to fighting and conflict, and that harmony and social cohesion can only be achieved under the rule of a tyrant (ght), then he is a disbeliever, an enemy of Allah",0.09229488,0.021672446,0.8474593,0.8474593,Salafi taklidi,0.3474593
"and all the messengers; for this is exactly the reality of the disbelievers of Quraysh, who believed that the truth is whatever their forefathers held, rather than what Allah sent with His Messenger . 

ad-Durrar as-Sanniyah Vol. 10, Pg. 510",0.59711486,0.025062196,0.16614231,0.59711486,Irrelevant,0.09711486000000003
"Imam Nawawi RH said: 

 As for supplicating for the Sultan, our companions agree that it is neither obligatory nor recommended. The apparent meaning of the author's words and others is that it is an innovation, +",0.5620969,0.0175789,0.19923607,0.5620969,Irrelevant,0.06209690000000001
"""You can tell when an Aalim is known for his popular opinions or for his actual calibre when you observe how the people speak about him.""",0.82741535,0.053507134,0.058280967,0.82741535,Irrelevant,0.32741535
"""One of Shaykhs of Sylhet, Amin Uddin Khatia established a Madrasa and supported 50+ institutions. He took on Ayub Khan, confronted Zias police &amp; woke up a minister to stop unislamic practises, he also defended his area during 1971. A lion we are in need of today. Rahimahullah.",0.48962295,0.5538209,0.05940515,0.5538209,Salafi jihadi,0.010377049999999999
"""Sh Saleh l-Shaykh

Kuwait, Egypt, Syria, Tunisia, Libya governments are all mushrikn as they defend &amp; protect those who make istighthah",0.026201053,0.18236639,0.7317259,0.7317259,Salafi taklidi,0.23172590000000004
"""In 1989

Sh Albani to Sh Saleh:

Takfiris love you

...

Sh Saleh l-Shaykh on kufr of Libya, Egypt, Tunisia, Syria, Kuwait govs:

Now there are two issues [of major kufr]: I have given examples of the firstnamely, the issue of takm by the sharah.",0.030913573,0.063177854,0.8212057,0.8212057,Salafi taklidi,0.32120570000000004
"""Many may not remember but a few years ago Habib Ali Jifri said that the Uyghur issue is a political issue, not religious &amp; that half of the Uyghur population are Kuffar. He had to write a retraction/clarification, even in his intro he was parroting Madkhali language.",0.5939214,0.43339646,0.0394208,0.5939214,Irrelevant,0.06660354000000002
"""It should be clear for everyone that individuals such as Ali Gomaa, Ahmad at-Tayyib, Habib Ali Jifri &amp; their likes have a close to infallible status amongst many. All of their criminal actions &amp; statements are swept under the rug &amp; they are respected as religious authorities.""",0.7532019,0.36286095,0.04076606,0.7532019,Irrelevant,0.13713904999999998
"""The heretic Sufi Jifri says to Kafirov in this video Rasulullah () would be happy at you meeting Shaykh al-Azhar (Ahmad at-Tayyib) as you raise the Sunnah by this.""",0.34872192,0.64647263,0.07792559,0.64647263,Salafi jihadi,0.14647263
"""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ.
The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course,  Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf.""",0.19392432,0.49598405,0.15951112,0.49598405,"No decision, maximum is Salafi jihadi",0.00401594999999999
"""""
""
--------------

You can have the correct aqeedah but still behave like a munafiq traitor",0.20074858,0.23112883,0.15036517,0.23112883,"No decision, maximum is Salafi jihadi",0.26887117
"Abu Hanifa refused to assume the position of judge until Ibn Hubayra tortured him. He was also subjected to torture during the reign of Abu Ja'far al-Mansur. He refused to accept the judgeship because, by doing so, he would legitimize their authority. Abu Hanifa died in prison.",0.31523153,0.21573476,0.20668116,0.31523153,"No decision, maximum is Irrelevant",0.18476847000000002
"You can call out whoever you want but you were a munafiq the day you sided with the disbelievers over the believers, the day you submitted yourself to the tawagheet and rejected the deen of Allah.
May I live to see this pig humiliated with his false god mbz ameen.",0.87216645,0.14428915,0.028739171,0.87216645,Irrelevant,0.35571085
"Madkhalis are like munafiqeen with the treacherous rulers they will forget Quran and Sunnah and obedience to Allah and his messenger for the sake of the tawagheet, this nifaq is out there for all to see.
They love and fear the ruler more than Allah.",0.18578115,0.71638095,0.11917,0.71638095,Salafi jihadi,0.21638095000000002
"""TB calling Ali Khamenei a shaheed, and making du for him to attain the highest ranks of Jannah,  (Jannat al-Firdaws).",0.8341954,0.23591216,0.026219405,0.8341954,Irrelevant,0.26408783999999996
"""Providing security to the mushrikeen and protecting shirk 
 Abu Hanifa  .",0.65261745,0.48177797,0.04934994,0.65261745,Irrelevant,0.01822203
"""He is a Kafir and anyone who doubts HIS disbelief has also committed major kufr.""",0.5021437,0.63461894,0.06615824,0.63461894,Salafi jihadi,0.0021436999999999706
""" The Wahhb assault on Karbal: A complete history

I think Daniel Haqiqatjou might be suffering from a severe case of Stockholm Syndrome, he keeps getting rinsed with the facts but insists on coming back for another round with the sandal .

In any case, this thread is a comprehensive history of the Wahhb assault on Karbal in 1802.

[1] The Ottoman violation of the treaty between them and the First Saudi State
[2] The Sh attack on a group of civilian Wahhb caravans
[3] The Ottomans refusal to punish the perpetrators
[4] The Saudi advance towards Karbal
[5] The Wahhbs did not attack civilians
[6] Karbal had become a refuge for worst elements in society
[7] The Wahhb assault only lasted for a few hours""",0.8139742,0.14890918,0.0322196,0.8139742,Irrelevant,0.3139742
"""Imam Ahmad bin Hanbal said about buying stolen items: 

If a person buys something from another person, and the buyer knows that the seller stole it, then he has participated with him [in the crime].

[Masa'il al-Baghawi]",0.81996816,0.22265303,0.028799519,0.81996816,Irrelevant,0.27734696999999997
"""Sh Ahmed Shakir rh

And from the major kufr is like what those who studied the European qawnn (laws/codes) have been afflicted with - from the men of the Islamic nations, and their women as well!! - those whose hearts have been filled with love for them, passion for them",0.03457907,0.08245364,0.7802632,0.7802632,Salafi taklidi,0.28026320000000005
"""Sh Ahmed &amp; Mahmud Shakir rh",0.10247692,0.33573514,0.30750337,0.33573514,"No decision, maximum is Salafi jihadi",0.16426486
"""So now, here are some of the scholars who cited ijma' on this before or during time of Ibn Kathir

Ibn Qayyim",0.657219,0.009828895,0.22343096,0.657219,Irrelevant,0.157219
"""Shaykh Al allamah hamud ibn uqla ash shuaybi a dit : 

Jai rencontr beaucoup de mmorisateurs, mais je nai vu personne runir  la fois la mmorisation et la comprhension, sauf le shaykh Al Alwan. Je ne connais personne dans le Royaume qui lui soit comparable en cela.""",0.20195554,0.08028274,0.32451957,0.32451957,"No decision, maximum is Salafi taklidi",0.17548043000000002
"""Those who rush in defending Shaykh Muhammad Ibn Abdul-Wahhab (  ) deny that he Takfirs. Takfir is part of our Deen, what must be warned off is the wrong Takfir.",0.0840624,0.7640231,0.20420237,0.7640231,Salafi jihadi,0.26402309999999996
""""" Suriyede Esad rejiminin devrilmesinde muhaliflere destek olan Suriyeli ilim adam Abdurrezzak el-Mehdi, Esadn yannda grev alan baz limler tarafndan saldr altnda olduunu aklad.

Mehdi, baz ilim adamlarnn kendisi hakknda lm fetvas kardn iddia etti. 
""
--------------

When you not only pardon but also integrate scholars of sultan, a mujahid alim is sidelined while opportunists cling to power and undermine the truthful 

But thats exactly what Jojo and his circle wanted
Use Assads scholars as theyre easier to control against a Mujahid Shaykh",0.3800042,0.10064515,0.11311867,0.3800042,"No decision, maximum is Irrelevant",0.11999579999999999
"This is the modus operandi of Jojo and his circle since they came into the scene over a decade ago 
Doing this with everyone
For whatever reasons, I dont care 
Noble or not, as we judge by the apparent 
May Allah protect Sheikh Abdurrazaq al Mahdi",0.8176511,0.04587653,0.047587555,0.8176511,Irrelevant,0.31765109999999996
The Land of Tawheed,0.72541374,0.040214866,0.12532087,0.72541374,Irrelevant,0.22541374000000003
"""The talib Sufi regime leader,  speaking against Salafis and their dawah.

They think ahl al-Hadith are the ones who create division but infact its their fanatcism that create divisions in the country which lead to oppression of the Salafis in the country in the last 4 years.",0.30171978,0.6178637,0.07960692,0.6178637,Salafi jihadi,0.11786370000000002
"""""Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. 
This was in Jalalabad,  Nangrahar. 

May Allah protect Salafis""
""
--------------

The talib Sufi regime leader,  speaking against Salafis and their dawah.

They think ahl al-Hadith are the ones who create division but infact its their fanatcism that create divisions in the country which lead to oppression of the Salafis in the country in the last 4 years.",0.17074814,0.44668373,0.13680594,0.44668373,"No decision, maximum is Salafi jihadi",0.05331627
"""@IbnFirdos In an Islamic country Hanafis like you should be punished for going against the ahadith of the Prophet """,0.85869,0.13879125,0.026401374,0.85869,Irrelevant,0.35868999999999995
"""""Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. 
This was in Jalalabad,  Nangrahar. 

May Allah protect Salafis""
""
--------------

I have been told by the same person that some Salafi Masajid in Jalalabad and Kabul are still closed by the Afghan regime.

Remember the ahlul Hadith / Salafis in your duas.",0.049925547,0.15599221,0.6141597,0.6141597,Salafi taklidi,0.11415969999999998
"""Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. 
This was in Jalalabad,  Nangrahar. 

May Allah protect Salafis""",0.7152887,0.27518484,0.043258008,0.7152887,Irrelevant,0.2152887
"Someone who I know very well said to me, this Ramadan his old uncle who's a Salafi was beat up by the taliban because he said "" Ameen "" loud behind the (Hanafi) Imam. The uncle's eyes were swollen when he saw him. 
This was in Jalalabad,  Nangrahar. 

May Allah protect Salafis",0.05585546,0.049370266,0.8078352,0.8078352,Salafi taklidi,0.3078352
"""Q: Can ignorance be excused when it comes to  Voting. 
Sheikh Abu Ammar Hammad ( ) 

:         
       ( ) 

[Pashto - English Subtitles]",0.74791306,0.07728396,0.04725869,0.74791306,Irrelevant,0.24791306000000002
May Allah hasten the release of the Muslims who are imprisoned by kuffar and tawaghit Ameen,0.023827164,0.14557907,0.8194386,0.8194386,Salafi taklidi,0.3194386
"If any other scholar said this theyd be khawarij dogs of hell and no madkhali would take any knowledge from them.

The palace scholars and bootlickers for some reason disagree with any attack against their idols
I wonder why",0.59552926,0.23601188,0.06009221,0.59552926,Irrelevant,0.09552925999999995
If speaking out and rebelling against rulers was enough to make one khawarij then many tabieen and sahaba would be from the khawarij not to mention scholars like albani amd uthaymeen who have criticised Saudi rulers and even legitimised rebelling against others.,0.024223609,0.34117413,0.70796955,0.70796955,Salafi taklidi,0.15882586999999998
"Madkhalis hate for khilafa on the methodology of the prophet, love secular kafir rulers plot against those who call for the sharia and work with the kuffar.
Nifaq is cloaked with righteousness and false gods are cloaked with Muslim rulers.",0.14608867,0.8446177,0.15069164,0.8446177,Salafi jihadi,0.3446177
How many madkhalis do taqlid of this munafiq,0.05039623,0.801484,0.31953567,0.801484,Salafi jihadi,0.18046433
"""""Ibn 'Uthaymeen said:

""The problem now is that there are some people who think that imitating the Kuffar is a glory and they think that returning to what the Prophet and his Companions were upon is backwardness.

[      ]""
""
--------------

Yes like the Riyadh parties your rulers are imitating",0.36434254,0.2892418,0.07510688,0.36434254,"No decision, maximum is Irrelevant",0.13565746
"When glided in Porphyria; straight

She shut the cold out and the storm,

And kneeled and made the cheerless grate

Blaze up, and all the cottage warm;

Which done, she rose, and from her form

- Jahm Ibn safwan",0.56748086,0.03198594,0.20734721,0.56748086,Irrelevant,0.06748085999999998
"""""An interesting question about marriage was posed to Shaykh Mustafa al-Adaw

Listen to the interesting response of the Shaykh, to the surprise of the questioner.

The Hikmah behind this, is that sometimes people as questions assuming they will receive the answer theyre looking for, however its not always the case.""
""
--------------

Valid from the sheikh

Imam Abu Hanifa RH also gave good advice regarding this.",0.073405154,0.019838251,0.8783664,0.8783664,Salafi taklidi,0.3783664
"And with the morn I pray she shall 

Look for no other place to dwell

But fondly keep this little room 

Her own, until the Day of Doom.

- Abu Muslim Al Khurasani",0.3452937,0.044710238,0.31243768,0.3452937,"No decision, maximum is Irrelevant",0.15470630000000002
"Stormed at with shot and shell
Boldly they rode so well
Into the jaws of death
Into the mouth of hell
Rode the GIS

- Gamal Abdel Nasser",0.72005177,0.25999475,0.042508386,0.72005177,Irrelevant,0.22005176999999998
"Here let her live, so long as I 

Draw breath, and when I come to die 

My heart for comfort may she crave 

In the dark silence of the grave.

- Abu Bakr Al Baghdadi",0.85308135,0.059451666,0.037094563,0.85308135,Irrelevant,0.35308134999999996
""" Legislating Shariah/Laws is sole right of Allah 

Whoever Assoicates with Allah in this by making Man-Made Laws, or voting for Legislators in Election is a Kafir Mushrik",0.16923335,0.7488958,0.11216606,0.7488958,Salafi jihadi,0.2488958
"""Sh Muhammad Amin Shinqiti rh",0.1603616,0.6151287,0.14668842,0.6151287,Salafi jihadi,0.11512869999999997
"""Cheikh Al-Islam Muhammad Ibn Abd Al-Wahhb Ibn Sulaymn At-Tamm   a dit :

Concernant la parole dAllah : {Quiconque fait un mal sera rtribu pour cela..}, Al-Bukhari la inclus dans son chapitre sur la mdecine, car ces maladies que le serviteur dteste font partie des moyens par lesquels Allah expie les pchs du croyant et le purifie. Sa parole : {Quiconque fait un mal sera rtribu pour cela..} englobe la rtribution ici-bas et dans lau-del.

  Fatawa wa Masail, p.36.",0.7445876,0.22893558,0.033387955,0.7445876,Irrelevant,0.24458760000000002
"""Al Wala Wal Bara is required for Islam 

 Shaykh Musa Abdullah Jibril (Father of Shaykh Ahmad)

 May Allah preserve them both, few of the only callers to Tawhid in West",0.025894847,0.544648,0.59372824,0.59372824,Salafi taklidi,0.04464800000000002
"""Sh Ahmed &amp; Mahmud Shakir confirm that the Murji'ah that try to push the narrative of applying kufr duna kufr narrations on the manmade constitutions and the secular Tawagheet, they should be forced to repent or killed as apostates

Murji'ah are dogs of Taghut in every era",0.074336275,0.78555506,0.20181608,0.78555506,Salafi jihadi,0.28555505999999997
