username,date,full_display_text
Sunnahakh1,24/03/2026 20:43,"""A message to the brothers

please stop acting so petulantly if a sister rejects your proposal - it reeks of immaturity and it happens a lot

If a woman says she doesnt want to marry you, just say jazakillah khair, give her salam and leave it there.

Shes not the only woman in the world, there are others 

All this youre a fool and turning it into a dars reeks of bitterness and an inability to handle rejection

Ive seen guys say yeah well you arent even that fit anyway you dont know anything as if they didnt start off complimenting the sister talking about how pretty and on deen  she is, and then do a 180 when she didnt give him what he wanted

As a man you are not entitled to a womans hand in marriage, and if you dont get it, just charge it bruv, move on 

Rejection is not inherently bad and a woman is not blameworthy for declining a proposal, just as a man is not blameworthy for doing the same

Some of our pious predecessors were rejected when they sent proposals

Abu bakr for example proposed to umm salama, as did Umar, but she declined both proposals

Allah be pleased with them all 

Rejection isnt that deep

(Also if youre already married, make sure the sister youre approaching is open to being a co-wife and is also aware that youre married)"""
Sunnahakh1,24/03/2026 19:29,"Live a lifestyle thats designed for you to get in the best shape of your life, mentally and physically."
Sunnahakh1,24/03/2026 19:16,"""May Allah save the brothers from marrying a woman who posts her images on the internet

can you IMAGINE

1) marrying a woman who wants to get attention or validation from anyone other than her husband, her friends or her mahrams
2) at least one guy has bookmarked a photo of your wife, potentially even saved it to his gallery and now no matter what, a random man out there will ALWAYS be able to look at the beauty of your wife, whenever he wants
3) her dopamine receptors will have been obliterated by the tsunami of digital validation she gets from hundreds if not thousands of strangers online. Any time you are *rightfully* not acting according to her desires, she looks to the internet to give her what you withheld. I dont need him, Ive got a bazillion simps on the internet who can validate me

Disaster in waiting"""
Sunnahakh1,24/03/2026 18:31,"""""The Salafis on X have already rejected 70% of sahih muslim &amp; sahih bukhari by claiming hadiths to be daeff (weak) or fabricated &amp; rejected them purely based on their limited knowledge &amp; understanding of Hadiths""
""
--------------

Bakwaas"
Sunnahakh1,24/03/2026 18:17,"""""In a single line:
I am a Sunni, and I have not forgotten Ghadir.""
""
--------------

I'm a vegetarian but I eat beef burgers"
Sunnahakh1,24/03/2026 16:50,"""@PressTV .@grok how many Muslim deaths did the Iranian regime and its proxies cause in Syria and Iraq?"""
Sunnahakh1,24/03/2026 16:01,"""         :

 !                                  
        

(  /)"""
Sunnahakh1,24/03/2026 15:56,"? ()

Shaykhul Islm, Muhammad ibn Abd al-Wahhab ( ) was with his students

After having completed the study of his book Kitb at-Tawhd, he wished to start again the study of this book for the 3rd or"
Sunnahakh1,24/03/2026 15:57,"when some ignorant people see great sins and are angered by them, but when they hear about Shirk al-Akbar, or see people commiting shirk like sacrificing for other than Allh, (and other things of that nature) this does not move their hearts!

This proves their ignorance."
Sunnahakh1,24/03/2026 15:57,"It proves that they have not understood Tawhd.

[Shaykh Slih Ibn Abdul Azz Aal ash-Shaykh ( ) in Sharh Kashf ash-Shubuhaat of Shaykh al-Islm Muhammad Ibn Abdul Wahhab at-Tamimi ( )]"
alshishan_as,23/08/2025 18:54,"""04 | EXPLANATION OF KITAB AT-TAWHID FROM SAHIH AL-BUKHARI | Chapter 01 Pt. 01

by: Shaykh Ahmad Musa Jibril (  )"
alshishan_as,03/08/2025 11:03,"""#NEW | THE FIQH OF FORCED STARVATION | #GAZA | Shaykh Ahmad Musa Jibril (  )



Streaming/Download Links:

Streaming: 
Download:"
alshishan_as,24/05/2025 21:09,"""03 | EXPLANATION OF KITAB AT-TAWHID FROM SAHIH AL-BUKHARI | Intro Pt. 3  

by: Shaykh Ahmad Musa Jibril (  )"
alshishan_as,10/05/2025 23:26,"""02 | EXPLANATION OF KITAB AT-TAWHID FROM SAHIH AL-BUKHARI | Intro Pt. 2

by: Shaykh Ahmad Musa Jibril (  )"
alshishan_as,26/02/2025 20:23,"""According to Imam Abd al-Qadir al-Jilani al-Hanbali: 

The Sunni belief is that Prophet Muhammad  will sit with Allah on the Throne on the Day of Judgement. 

Source: al-Ghunyah"
alshishan_as,25/02/2024 14:40,"""Every child is born upon the fitrah, but their parents turn them into Christians, Ash'aris, Jews or Maturidis."""
alshishan_as,06/12/2023 20:49,"""Here is a COMPLETE translation of a adh-Dhahab's commentary on the adth of ""Sitting"" [Juls] for Allah  without cuts or interruptions:

Under the Chapter  Proofs from the Sunnah, from ""The Book of the Throne,"" by Shams ad-Dn adh-Dhahab

#99  Ab `Abd ar-Raman `Abd Allah bin Amad bin anbal also brought out in his book The Sunnah & Refutation of the Jahmiyyah, on authority of his father, on authority of `Abd ar-Raman bin Mahd, on authority of Sufyn ath-Thawr, on authority of Ab Isq as-Sab`, on authority of `Abd Allah Ibn Khalfah, on authority of `Umar RA- and its wording is:

...When the Lord Sits [Jalasa] on the Throne [Kurs], a creaking is heard for it like the creaking of a new saddle.

He also transmitted on authority of his father  Wak` narrated to us a adth of Isrl, on authority of Ab Isq, on authority of `Abd Allah bin Khalfah, on authority of `Umar:

...When the Lord Sits [Jalasa] on the Throne...

Then, a man shuddered whom my father designated [sitting] near Wak`. So, Wak` became angry and said: We saw al-A`mash and Sufyn narrating these Adth without rejecting them.

I [adh-Dhahab] say: This adth is a according to a group of Muaddithn. Al-fi iy ad-Dn al-Maqdis brought it out in his a, and it meets the condition of Ibn ibbn, however, I do not know if he brought it out or not. Indeed, according to him, the transmitter possessing integrity [al-`Adl], the transmitter of the highest level of memorization and preservation of adth [al-Haafiz], when he narrates from a man for whom no criticism is known, then indeed that chain of transmission is a.

So, when these Aimmah- Ab Isq as-Sab`, ath-Thawr, al-A`mash, Isrl, `Abd ar-Raman bin Mahd, Ab Amad az-Zubayr, Wak`, Amad bin anbal, and others whose reputation and number are extensive, those who are lights of guidance and lamps against the darkness- when they receive this adth with acceptance and narrate it without rejecting it or impugning its chain of transmission, then who are we to reject it and pretend to be skillful [in adth] over them? Rather, we believe in [the adth] and we entrust [full] knowledge of it to Allah .

~End Quote

Prepared & Translated by @IbnalIskandar"""
alshishan_as,08/11/2023 16:17,"""Claim by @abuatiyyah_: 

Ahmad b. Hanbal permitted touching, kissing and seeking blessings from the grave of the Prophet 

Evidence:

Al I'lal Wa Ma'rifat Al Rijl 2/492 narration 3243"
alshishan_as,10/09/2021 21:41,#FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad
alshishan_as,10/09/2021 21:41,#FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad
alshishan_as,10/09/2021 21:41,#FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_
alshishan_as,10/09/2021 21:40,#FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_
alshishan_as,10/09/2021 21:40,#FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad
alshishan_as,10/09/2021 21:40,#FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad
alshishan_as,10/09/2021 21:40,#FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd #_ #FreeSheikhOmarBakriMuhammad #Free_Nasr_Alfhd
alshishan_as,10/09/2021 21:38,#_ #Free_Nasr_Alfhd  #_  #_ #Free_Nasr_Alfhd  #_ #Free_Nasr_Alfhd
MishalHusain,21/03/2026 07:38,"Its well past midnight now in the Nowruz of my memory - Tala Ahmadi for Weekend, on being connected to a place you cant visit (gift link)"
MishalHusain,20/03/2026 23:09,"""A couple of years ago my life was saved by a very special man. 

His name is Hanny Anwar. Hes a surgeon at the Royal National Orthopaedic Hospital. He removed the cancer from the base of my spine. Along with a lot of bone.

But he did so much more than that. 

Surgeons have a reputation for being cocky, arrogant and cursed with poor people skills. Hanny isn't like that. As well as being exceptionally gifted, he's also a very thoughtful and spiritual man.

Once he'd diagnosed my cancer as chordoma, he explained to me that it has a very high recurrence rate. On average, there's a 60% chance that chordomas return.

I was trying to get my head around this. That I was going to put myself through brutal surgery with a long recovery, losing bladder bowel and sexual function... to emerge with the odds against me.

Hanny said something to me that I'll never forget.

He reassured me that if the cancer did return that it could be treated with radiotherapy or further surgery. He told me that the hospital treats patients with recurrent cancer that live for decades.

'So if it comes back, it's not necessarily a death sentence?', I asked.  

'No more than life is', he replied. 

Wow. It was such a great answer, I burst out laughing.

In that moment I knew that I completely trusted him. I felt immensely privileged to be his patient. 

Along with his colleague who also operated on me, John Afolayan, he is currently trekking ONE HUNDRED KILOMETRES across THE SAHARA DESERT. It will take them five days. 

Yes, they're insane. 

But theyre doing it to raise money for the @thernohcharity. 

All the money raised goes back into NHS services at the hospital to help more patients in the future. 

The Royal National Orthopaedic Hospital is our only national orthopaedic hospital. It treats patients from all over the country, including injured service personnel and people like me who suffer from rare bone cancer. 

Anything you can give will make a massive difference. 

Surely they deserve it. 

Thank you."
MishalHusain,20/03/2026 23:05,"""""#EidMubarak!  Very best wishes to my many friends celebrating the end of the holy month of Ramadan in these difficult times - in the UK, France, Pakistan and across the world.  

An excuse too to share one of my favourite pictures of the magnificent Badshahi Mosque in Lahore.  #EidUlFitr""
""
--------------

Thoughtful message alongside a great picture. Thank you Ambassador"
MishalHusain,20/03/2026 13:20,"""""Spending $2 billion a day in Iran is an extraordinary waste of resources""

California Representative Ro Khanna tells Mishal Husain that Donald Trump is facing growing pressure over the Iran war, including from his own supporters

Subscribe to The Mishal Husain Show wherever you get your podcasts"
MishalHusain,20/03/2026 11:25,For @HistoryExtra - read more in Broken Threads
MishalHusain,20/03/2026 10:30,Congressman @RoKhanna: The Presidents a keen observer of the economy and the stock market .. I do believe hes looking for an off-ramp to end the war
MishalHusain,20/03/2026 09:30,"""""WATCH here 


""
--------------

Including the story of @RoKhanna involvement in the Epstein files - and what it taught him"
MishalHusain,20/03/2026 09:27,On Congress - watch for reaction to supplemental war funding requests. In this conversation @RoKhanna cites $2 billion/day cost of war (correlates to reports on closed door briefing to Senate staffers - first 6 days cost more than $11 billion)
MishalHusain,19/03/2026 13:47,"""Breaking: Traders now fully price two quarter point Bank of England interest rate hikes this year

Andrew Bailey warns policy must respond to the risk of a more persistent effect on UK CPI inflation caused by Trumps war in Iran

Govt borrowing costs are now surging"""
MishalHusain,19/03/2026 13:42,"""""The market has pivoted.""

Amundi Chief Investment Officer Vincent Mortier tells @flacqua markets now see the Iran war lasting for months, not weeks"
