text,label_Salafi jihadi,label_Salafi taklidi,label_Irrelevant,max_prob,model_decision
"One of the people of knowledge said a while back that the Madkhalis will keep splitting &amp; fighting each other until there is no one left on the Manhaj. This is what we see today, constant internal refutations &amp; bickering over issues that arent even foundational.",0.0007033164,0.58024657,0.4190501,0.58024657,Salafi taklidi
They resemble the behaviour of the Khawarij (a label they loosely throw at others) but instead of Takfir they use Tabdi &amp; warning. We ask Allah to rid the Ummah of their evil &amp; Baatil.,0.0005862936,0.4453405,0.5540733,0.5540733,Irrelevant
"""Al Fawzan gives the excuse of ignorance for the lay person who falls into shirk without knowing",0.0007581213,0.99923587,6.0215957e-06,0.99923587,Salafi taklidi
"Ruling on salah behind a Madkhali

lol",6.208427e-05,0.006699867,0.9932381,0.9932381,Irrelevant
"""Muhammad shamsuddin and the predator Dimashqiyah are two of the most vulgar people to call themselves Salafi. 

Even Shaykh Abdullah al Obaid who was Shams teacher isnt spared by the latter or his fans. 

They have no share in the tradition of ilm throughout our Asanid""",0.002682818,0.99710304,0.00021414598,0.99710304,Salafi taklidi
"""New principle from the Neo Takfiris, whoever doesnt tabdee the mubtadi is himself a mubtadi. 

Theres a reason nobody takes this sect seriously.""",0.0015570957,0.00022721264,0.9982158,0.9982158,Irrelevant
"""No, hes not Salafi

Abu Kahdeejah doing AK things lol",0.009090424,0.003753757,0.9871558,0.9871558,Irrelevant
"""""   

We ask Allah to guide and rectify all of our affairs.

Due to recent matters and the lack of a clear public stance regarding the situation surrounding Abu Iyad, which has had an impact on the community, a decision has been made in accordance with what we believe is in the best interest of the Ummah. As Muslims, when clarity comes to us, it is upon us to stand firmly upon it.

Effective immediately, our brother Kashif Khan will no longer serve as the Imam or teacher of our masjid.

For any questions or concerns, please direct them to the administration.

  ""
""
--------------

New principle from the Neo Takfiris, whoever doesnt tabdee the mubtadi is himself a mubtadi. 

Theres a reason nobody takes this sect seriously.",0.0010488117,0.85758454,0.14136665,0.85758454,Salafi taklidi
"""Ben Mermarli, lawyer of Marwan Barghouti, writes:

On April 12, 2026, I visited Marwan Barghouti in my capacity as his lawyer.

What I confirmed during this visit is deeply alarming. In recent weeks, Marwan Barghouti has been subjected to three violent assaults. On April 8, in Ganot Prison, he was severely beaten and left bleeding for more than two hours. He requested medical care, but his request was denied. On March 25, he was assaulted while being transferred from Megiddo to Ganot. And on March 24, in Megiddo Prison, guards entered his cell accompanied by a dog, forced him to lie on the ground, and the dog attacked him repeatedly.

These are not isolated incidents, but rather a clear pattern of escalating violations: violence, medical neglect, and treatment that places him in serious danger.

He had a lot to say. Above all, he wanted to know more about his family and the Palestinian people, and about what is happening on both the Palestinian and Israeli sides. I tried to update him on everything I knew.

But even that conversation took place under absurd conditions: the phones were not working, so we had to shout through the glass just to hear each other.

I sat there for five hours without food or water, trying to make sure that this visit was meaningful.

This is what a legal visit looks like today: deprivation of basic rights, obstruction of communication, and disregard for even the most basic human and professional standards.

And yet, despite all of this, his mind remained sharp, focused, and fully engaged with everything happening beyond the prison walls.""",0.0004227652,7.6452685e-05,0.99950075,0.99950075,Irrelevant
"""""I will gather all the 'Mullahs' (Muslims) and feed them pork.""

Bhupesh Joshithe Uttarakhand State Chief of the Kali Sena (Dehradun)hurled abuses at and physically assaulted a Muslim man, accusing him of feeding beef to his artisan.",0.020993168,0.00023434963,0.9787724,0.9787724,Irrelevant
"""Today, israeli troops launch a large-scale abduction campaign in Bala, near Tulkarm, snatching dozens of young men | @WAFANewsEnglish",0.947621,9.695861e-05,0.052282166,0.947621,Salafi jihadi
"""""Salafiyyah is the solution""
""
--------------

Salafiyyah and its bowing down to the Saudi government, the same government that imprisons and tortures the true followers of the salaf.",0.9472993,0.033239823,0.019460902,0.9472993,Salafi jihadi
"""Uncle Sulaymaan ar-Ruhayli regarding the Saudi state, You wont find anyone with sound religion &amp; a sound heart except that they love it and pray for it. His associate uncle Abdus Salam as-Suhaymi emphasises, No one opposes it except those who oppose Islam and the Sunnah.",0.99935716,0.00032523758,0.00031760926,0.99935716,Salafi jihadi
"""In the Shafi'i madhab - it is mustahab to wipe the face after dua, but this does not apply for dua al-Qunut and one should not wipe the face after it.

A weak Hadith can be used to establish general adaab (mannerisms) but actions in salaat require stronger evidences.""",0.0002724581,0.99659854,0.0031289998,0.99659854,Salafi taklidi
"""al-Tahawi attributes the possibility of taqiyya before al-Kawthari does btw.""",0.9907386,0.008890405,0.0003710923,0.9907386,Salafi jihadi
"""Zahid al-Kawthari mentions in his response to al-Juwayni that they (al-Ghazali, al-Razi and al-Juwayni) did not intend to lie, but they:

 Fell into errors due to ignorance of hadith, history, and related sciences

 Relied on speculative reasoning alone

*He escalates by saying this leads to:

 fabricated reports being assumed true

 and ultimately a fall into ignorance and confusion.""",0.00018671317,0.9994504,0.0003629316,0.9994504,Salafi taklidi
"""When a person online says the UAE is waging war on Islam they get refuted, but when one of Salafi Publications' own scholars says the same thing, they dont even mention it &amp; they continue quoting him. One rule for me &amp; another for thee.

    """,0.00015077324,0.9934588,0.006390412,0.9934588,Salafi taklidi
""" The bid'ah of the Murji'ah is more harmful than that of the Khawarij. 

The scholars of Ahl al-Sunnah warned strongly about the bid'ah of Irja, to the extent that many of the Salaf considered it more dangerous than the innovation of the Khawarij.

Why?

 The Khawarij reach a limit in misguidance, but the Murji'ah have no boundary; they gradually strip the religion away, piece by piece.

 The Murji'ah open the door to zandaqah (heresy) and disbelief, by emptying iman of action.

 They corrupt the understanding of the religion while appearing outwardly agreeable, even aligning with rulers and worldly interests.

 They widen the door to false interpretations, distorting the texts without restraint.

 They give false security to sinners, claiming salvation despite wrongdoing, resembling the Jews who said:

  ""The Fire will not touch us except for a number of days."" (al-Baqarah: 80)

Because of this, many of the Salaf (such as al-Nakha'i) said:

""Fitnat al-Murji'ah is more feared upon this Ummah than that of the Azariqah (extreme Khawarij).""

And others said:

""The Khawarij are more excusable to me than the Murji'ah.""

The reality is that both groups are harmful, but:

 The Khawarij corrupt through extremism and rebellion.
 The Murjiah corrupt the very foundation of iman itself.

And corruption of the foundation is more severe.

 al-Khorasaniya - Shaykh 'Abd al-Aziz al-Turayfi""",0.5216749,0.47699988,0.0013252539,0.5216749,Salafi jihadi
"""Spubs Shaykh Nizar bin Hashim al-Abbas has a whole audio about current affairs including A warning against the Emirati state.

Why isnt Nizar an Ikhwani Qutbi Khariji Sururi Takfiri for this? He was making Du'a for the Emirates back in 2016, what changed?",0.99772674,7.329792e-05,0.0022000463,0.99772674,Salafi jihadi
"""i wonder if this ignoramus, will be laughing when shaykh ibn baz and al-rajihi and other than them said the same. or any of the najdi scholars. this fool who has masquerading as a salafi when in reality he is amongst the worst of murji'ah on this app who lies and distorts the matter of udhr bil jahl to reject the outward ruling. rather he is on the manhaj of dawud ibn jirjis. which we will show on replies.",0.66854453,0.33003634,0.0014191094,0.66854453,Salafi jihadi
"""We call on Kuwaiti authorities to release Kuwaiti-American journalist Ahmed Shihab-Eldin, detained under new security and fake news laws. Journalism is not a crime. #freeahmed #FreeAhmedEldin #journalismisnotacrime",0.0024247218,4.3805805e-05,0.99753153,0.99753153,Irrelevant
"""10 months after an israeli bullet injury that caused paralysis &amp; speech loss, Raed Muraidi finally left for treatment abroad | via @Timesofgaza",0.00039679062,9.3976005e-06,0.9995938,0.9995938,Irrelevant
"""@Bani_Umayyad",0.00030028276,0.00011973871,0.99957997,0.99957997,Irrelevant
"""Dans lexplication de la Aqida at-Tahawiya du shaykh Hamud Ibn Uqla ash-Shuaybi  , Le shaykh explique que le critre du bonheur et du malheur est la fin sur laquelle la personne meurt",0.010485765,0.989389,0.00012516833,0.989389,Salafi taklidi
"""I've mentioned countless times, but the state of Adab and Akhlaq, as well as Tazkiyyahtul Nafs amongst the majority of people online who call themselves students of knowledge is abysmal.""",0.00017154372,0.09861272,0.90121573,0.90121573,Irrelevant
"""If Netanyahu woke up tomorrow and destroyed al-Masjid al-Aqs, what do you think would happen?

 Sh. Amad as-Sayyid [ ]",0.0040118326,0.9959611,2.7086495e-05,0.9959611,Salafi taklidi
"""Al-Fudayl ibn Iyad, may Allah have mercy on him, said:
If you see oppressors taking revenge on other oppressors, stand and observe in astonishment.

When you see the greatest enemies of Islam in this era, those with the most blood of Muslims on their hands, turning against one another and weakening themselves through their conflicts, let your heart be soothed and turn to Allah in gratitude.

Sometimes, Allah soothes hearts by letting oppressors and tyrants orchestrate their own downfall through their conflicts and wars.

We make the wrongdoers destructive to one another because of their misdeeds. (6:129)

The parties involved in this war, the US along with their awliy, the leaders of the Gulf, as well as the Rafidah and the Yahud, are enemies, equally guilty and steeped in crimes against Islam and Muslims. Their hands are stained with the blood of countless innocents, and to true believers who grasp the depth of their kufr and the enormity of their crimes, each is as condemned as the next, none surpassing the other in guilt. They vied ruthlessly in their oppression and in betraying the Muslims.

Malik ibn Dinar, may Allah have mercy on him, said:
""I read in the revealed Books of Allah that Allah, the Exalted, said: I destroy My enemies through My enemies, and then I destroy them through My awliy.""

May Allah prolong their strife so that they are preoccupied with one another and weakened, and may He raise to leadership on this earth the Muslims they betrayed, oppressed, and harmed, so that Tawheed may be established across the earth!

May Allah safeguard every innocent Muslim wherever this conflict occurs!

Ahmad Musa Jibril
2 Shawwal 1447 AH""",0.30768064,0.0013085279,0.6910109,0.6910109,Irrelevant
"""Somali and foreign IS-Somalia leadership still remain entrenched in the Puntland mountains.

As shown in recently released ISIS media, the footage features Abu Ammar al-Maghribi, a senior figure within ISIS-Somalia, who was present in the Cal Miskaad mountain range in the Bari region. For some time, conflicting reports suggested that much of the groups leadership had withdrawn from these mountains following clashes with Puntland security forces and U.S. airstrikes. However, credible intelligence indicates that the core leadership of ISIS-Somalia remains in place.

In particular, Abdulkadir Mumin, the groups leader, is believed to still be operating in the area alongside several of his closest associates. It is also assessed that hundreds of foreign fighters remain in the region, determined to continue fighting despite heavy losses. Many have been killed, while others have surrendered or been captured, including some now in the custody of Puntland authorities.

Stay tuned and follow @Wargelinn for further updates.

#ISIS
#Somalia
#Africom 
#Counterterrorism 
#Security 
#Hornofafrica
#Eastafrica",0.0004681348,1.8622173e-05,0.99951327,0.99951327,Irrelevant
"""The Shaykhs renowned Tawhid series, a treasure of authentic knowledge.

37 classes grounded in clarity and truth.

Bookmark it. Share it. Spread it for the sake of Allah.""",0.00011192505,0.89290625,0.10698181,0.89290625,Salafi taklidi
""" Beware of listening to Scholars of Taghut, those who gave their allegiance to Taghut, or defend its rule or justify its Kufr 

 By Allah they are Magicians and their speech is Magic, they take people outside Islam using Islam 

-""",0.39736333,0.00022929517,0.6024074,0.6024074,Irrelevant
"""Movement: Murji'ah (Madkhalis)

Strategic Action: Bootlick secular Western puppet Tyrants, betray Muwahidn globally, spread Irja', distort, deceive, and justify every action of polytheism under the sun.

Ideological Goal: Strengthen the Israeli/US foothold in the Muslim World.""",0.18595275,0.0002302987,0.8138169,0.8138169,Irrelevant
"""Salafis: Obey the ruler that hates &amp; belittles the Shariah you kharijis",0.99971634,0.00027818058,5.4309044e-06,0.99971634,Salafi jihadi
"""Imam AbdulGhani al-Maqdisi al-anbali (d. 600 AH) said:

Whoever does not say that these letters [of the Quran] are the very Speech of Allah, exalted is He, has departed from the religion and gone out from the ranks of the Muslims...",0.9979298,7.235107e-05,0.0019979076,0.9979298,Salafi jihadi
"""Standard Madkhali idiocy exposed by their lacking of basic reading comprehension, as well as doing us a favor by using as proof the quote (likely copied and pasted from another Madkhali Zindq) that refutes him. He conveniently doesnt underline the part that exposes and refutes his mutilated understanding.

Shaykh Al Islam said in the same scan this Madkhali Zindq provides:

So those people, if they know that it is not permissible for them to judge except by what Allah has revealed (here Ibn Taymiyyah establishes they dont do creedal Istihalal), yet they do not adhere to that (here Ibn Taymiyyah distinguishes between creedal belief, and not outwardly adhering to something); rather, they deem it halal (linguistically, i.e., Istihlal Amali) to judge contrary to what Allah has revealed  then they are disbelievers.

Istihlal Amali by consensus of Ahlul Sunnah isnt Kufr or Shirk, unless the action itself is inherently Kufr or Shirk. If this is merely about linguistic Istihlal to govern by man made laws, what do you think it is with legislating man made laws yourself? Did Ibn Taymiyyah make Tawbah from this Fatwa before he died? Keep in mind, Ibn Taymiyyah starts with There is no doubt, and this is a point of consensus amongst the classical Muslims. 

This moron Madkhali highlights the latter Istihlal, thinking its creedal, when the sentence before it explicitly negates that. This more or less, summaries how Madkhalis are with Daleel.

This is why, 99% of every Madkhali Shubuha can be refuted with simply possessing basic Arabic reading comprehension.""",0.006043737,0.9926561,0.0013001296,0.9926561,Salafi taklidi
"""""Does believing in a different creator for the universe constitute shirk?

Muhammad Yasir al-Hanafi, the popular Ash'ari theologian, answers the question. 
""
--------------

British deobandis arent exactly the brightest people youll come across but when this guy speaks you can tell he must have been slapped around the head a bit too hard at his Dar ul-uloom. 

These 2 ayt alone refute the kufr this jhil just spewed.",0.99452,0.00012270379,0.0053573535,0.99452,Salafi jihadi
"""Imm Ahmad   said:

So let a servant fear Allah regarding himself and regarding his Muslim brothers; and let him not endanger himself or them. Either he speaks with knowledge and gains, or he stays silent and [remains] safe. 

[Ibtl al-Hiyal]",0.0010845299,0.7337307,0.26518482,0.7337307,Salafi taklidi
"Qatdah said: It was mentioned to us that the punishment of the grave consists of three thirds: 

1. One third from backbiting 

2. One third from urine (i.e. not being careful about purifying oneself from urine) 

3. One third from gossip/talebearing 

[Al-Zawjir, 2/18]

But why these 3 sins in particular?

 [cont.]",8.279382e-05,0.9955499,0.004367307,0.9955499,Salafi taklidi
"Ibn Rajab mentions in Ahwl al Qubr that some scholars mentioned that these 3 are singled out because:

The grave is the first stage of the Hereafter, offering a sample of the Day of Judgments consequences, not the full punishment/reward. 

Sins fall into two categories:
1.Rights of Allah (primary example: prayer)
2.Rights of servants (primary example: sanctity of life)

In the barzakh (the intermediate phase between death and Judgment), people are are not judged for the major sins themselves, but for their preludes and causes of lacking in them:

The prelude to prayer is to purify oneself of impurity and filth 

The prelude to violating the sanctity of life is slander and backbiting

So if a person failed to pray properly or violated the sanctity of a persons life, he will see the punishment for that on the Day of Judgment, but since these three (impurity, slander, backbiting) are lesser harms and foundational causes of these major sins, punishment in the grave begins with them; serving as an early consequence before the full reckoning on the Day of Judgment.",0.0005163433,0.18681479,0.8126688,0.8126688,Irrelevant
"Do not walk with the sinner, lest you learn from his wickedness.
Do not reveal your secrets to him.
And do not consult anyone regarding your affair except those who fear Allah.

[Al-db al-Shariyyah (4/223)]",2.4863279e-05,0.99564445,0.00433072,0.99564445,Salafi taklidi
"And remember, the Rafidha have never and, will never,  benefit the Ummah of Muhammad . May Allah destroy them along with their zionist twins. Ameen",0.14321278,0.059302814,0.79748434,0.79748434,Irrelevant
"""Sayf al-Ar has more criminal statements,

In this post he says:

- The Chechnyan Jihd was illegitimate and was incited by takfr terrorists who killed sunns like Kadyrov 

- Ramzan Kadyrov is a good sunn muslim who loves Allh and his Rasl  

- Kadyrov Saved Chechnya",0.99933547,2.7493392e-05,0.0006370268,0.99933547,Salafi jihadi
"""These are the charlatan Traditional Azhari Sufis who get invited to the West to speak. Defenders &amp; legitimisers of the openly secular apostate Sisi. A fan of the usual deviants of course (Ali Gomaa, Habib Ali Jifri, Yusri Jabr).",0.95131123,0.00050831394,0.04818055,0.95131123,Salafi jihadi
"""No one wants to hear it, but the states that provide the most cover to Israel (UAE, Egypt, Morocco, Saudi, Jordan etc) all have leaders that are closer to the beliefs of Haatim Al Awni than of Muhammad Ibn Abdul Wahab

Yet all the focus is on madkhalis &amp; wahabbis  why?""",0.9986035,0.0002133603,0.0011832106,0.9986035,Salafi jihadi
"""Haatim al-Awni is a huge fan of MBS, yet some people want you believe he is some sort of Shaykhul Islam of our time.",0.080273554,0.0014512839,0.9182752,0.9182752,Irrelevant
"""This person since the overthrow of Assad regime did a 180.

While under Assad regime, he refused to talk about politics (No problem) but continued on with his agenda against Salafis and justified Boutis stances. 

Since the liberation of Assad regime",0.00034050527,0.00010787504,0.9995516,0.9995516,Irrelevant
"""""   

We ask Allah to guide and rectify all of our affairs.

Due to recent matters and the lack of a clear public stance regarding the situation surrounding Abu Iyad, which has had an impact on the community, a decision has been made in accordance with what we believe is in the best interest of the Ummah. As Muslims, when clarity comes to us, it is upon us to stand firmly upon it.

Effective immediately, our brother Kashif Khan will no longer serve as the Imam or teacher of our masjid.

For any questions or concerns, please direct them to the administration.

  ""
""
--------------

He got demoted from Shaykh to brother in under a week. I think that may be a world record.",0.0010488117,0.85758454,0.14136665,0.85758454,Salafi taklidi
"""Some of the rulers think that giving up part of their religion to please the Kuffar will stop their pressure. Every time they take a step down, they push them down another. Steadfastness is one thing &amp; pressure is another. For their goal is Until you follow their religion.",0.044469528,0.00049836317,0.95503217,0.95503217,Irrelevant
"""Dr Amir Bahjat   showers praise on Imam al Suyuti. He lists his mastery of usul fiqh, fiqh, hadeeth, the sunnah and language and the sciences of Quran.

He says may Allah be pleased with the allamah",0.07803337,0.9182721,0.0036945867,0.9182721,Salafi taklidi
"""Abu khadeejah talking about unfair tabdee is like AMJ talking about the khawarij.

Abu khadeejah literally makes tabdee on the vast majority of salafi scholarship.""",6.6396846e-05,0.9992169,0.0007167086,0.9992169,Salafi taklidi
"""Whoever says that the seventy-two sects have all committed kufr in a way that puts them beyond the pale of Islam has gone against the Quran, Sunnah""",0.9357526,0.0017193528,0.0625281,0.9357526,Salafi jihadi
"""**Shaykh Abd al-Rahman al-Barrak on UK Student Loans**

The Shaykh was asked about student loans in the UK with these features:

 Issued by the government to support students  
 Interest is applied from the moment the loan is taken  
 Repayment starts after graduation and employment, if income reaches a threshold  
 If income is low, repayment is not required  
 The loan may be written off after 30 years, or due to death or inability to work  

Verdict from the Shaykh:

It is not permissible to take this loan.

Reason:

 It involves interest paid by the borrower  
 It is a complicated contract with many conditions and issues  

Even with income-based repayment and possible write-off, the presence of interest means it should be avoided entirely.""",0.00012287345,0.9975109,0.0023661663,0.9975109,Salafi taklidi
"Whoever says that the seventy-two sects have all committed kufr in a way that puts them beyond the pale of Islam has gone against the Quran, Sunnah",0.00017555614,0.0009008859,0.9989236,0.9989236,Irrelevant
"""@h8fsj This is called maqam hiraaab. This is a mix of rast and Hejaz. In a way its a mix of sudais and Muhammad ayyub. 

Muhammad ayyub and Mohammed hall al Qari Wouk recite in this maqam, Allah have mercy on them""",0.9678256,0.00030328758,0.031871114,0.9678256,Salafi jihadi
""""" Iranian soldiers are ready to die as martyrs against the US military. 
""
--------------

Iran has become Sunni Hanafi already?? What did I miss?",0.00027394315,3.5540372e-06,0.9997224,0.9997224,Irrelevant
"""""No offense, but Iranians are just yappers.

 Imagine, the Americans were able to evacuate two of their personnel from right under your nose. 

Where were the Iranian special forces? Where was the IRGC?

 Just cope and go hit some Gulf states now.""
""
--------------

Basically you admit you guys have fallen even lower than US kuffar.

Cuz I remember they sacrificed some soldiers of theirs and then even negotiated with the ""terrorists"" to get just one soldier, Bowe Bergdahl.

You are Rafidhi anyways so nothing good is expected from you.",0.31314862,8.471099e-05,0.6867666,0.6867666,Irrelevant
"""""the Deputy Speaker of the National Assembly prevented Junaid Akbar from speaking against the petrol price hike.

this government is so shameless it will not even allow the suffering of the poor to be voiced. 
""
--------------

And this circus is termed as ""Majlis e Shuraa"" in the constitution.
What a mockery of Islam...

This pagan system of ""Democracy"" can never be equivalent to Islamic Shuraa system.

May Allah rid our beloved country of the tyrants and replace them with men of Islam. Ameen",0.83779347,0.000121601086,0.1620849,0.83779347,Salafi jihadi
"""""@nahafghan Whenever a civilian or civilians die they don't claim the attack. It is an established fact. Time to put a leash on them and teach then manners and islam. Also they should be taught that islam doesn't promote singling out one ethnicity (Punjab) and blanket takfeering it and""
""
--------------

You need to realize that TTP and IMP are not the only groups operating in the country, there are multiple rogue groups as well.

Guess why JuA separated from TTP? Cuz TTP cracked down against them for doing attacks that caused loss of life of common people.",0.0015448064,6.763997e-06,0.9984484,0.9984484,Irrelevant
"""""@SamiYousafzaii Actually, this has a full context. Initially, he desperately tried to mend ways with Emirate &amp; sent a top scholar/friend of Mulla Umar to woo them on TTP.But he was disrespectfully kicked out of Afg.Then videos of Talib ministers openly threatening &amp; cursing Paks were sent to him""
""
--------------

Brigadier Abdul Rahim was never a friend of Mullah Umar Rh. Mujahideen leaders like Sh Osama Rh even used to warn against him back then.

Get your facts straight.",0.9936906,3.5602956e-05,0.0062737,0.9936906,Salafi jihadi
"Similarly I often mention whenever I am discussing Pak politics:

Musharraf was a lot better than Zia ul-Haq, Asim Munir etc. in the sense that he never claimed to be ""pro-Islam"", he was open about his Kemalist inspired secularist ambitions. 
Asim Munir kind munafiqeen are worst.",0.00074836984,3.6653935e-05,0.9992149,0.9992149,Irrelevant
"""""@unveilingbaatil I dont take from Abu Khadeejah either nice try ""
""
--------------

My apologies, you are from the other end of the madkhali spectrum. Heres a clip of ARH getting cooked by chief mushrik of Birmingham Asrar Rashid .  ARH is from the Ghulat al-Murji'a - heres why:",0.0015768603,0.22629406,0.77212906,0.77212906,Irrelevant
Muawiyah out of all people,0.0001750948,0.9945102,0.005314733,0.9945102,Salafi taklidi
"""Abu Bakr, without any iota of doubt.

It is a matter upon which the scholars have long agreed. Whenever a virtue is found that distinguishes one of the Companions, you will find that Abu Bakr possessed an even greater share of that very quality.

When patience and generosity are mentioned, the mind often turns to Uthman. Abu Bakr combined both virtues in a measure even more remarkable.

When the knowledge of Hadith is discussed, one immediately thinks of Abu Hurayrah. Abu Bakr knows unimaginably more Hadith than Abu Hurayrah

And when courage, firmness, and resolve in the face of criticism are praised, names such as Umar, Ali, Khalid, and others naturally arise. Wallai, even among these towering figures, Abu Bakr remains ahead of them all.

He is the finest of mankind after the Prophets.
May Allah be pleased with him and with all the noble Companions. Ameen""",4.622714e-05,0.0016559804,0.99829787,0.99829787,Irrelevant
How retarded are you to be brainwashed by Haqiqatjew,0.00026507236,0.9995302,0.00020477072,0.9995302,Salafi taklidi
"""Imm Dhahb   said: 

If you see the mutakallim innovator saying: leave out the Qur'n &amp; ahad hadith and bring forth logic; then know that he is Ab Jahl.

[Siyr alam an-Nubl (4/472)]",0.00022622848,0.85594887,0.14382486,0.85594887,Salafi taklidi
"""@Ceo_Muhaymin Salahudin ayubi was a Sufi sunni by aqeedah, he would obliterate Saudi wahabi regime""",0.9997359,2.0251466e-05,0.00024379953,0.9997359,Salafi jihadi
"""""@Hayydar_ @Lamingtons89 Nuh  uh 
""
--------------

No way 
THERE IS HOPE",0.00031662866,1.301574e-05,0.9996704,0.9996704,Irrelevant
"""Throughout the years of benefitting from Shaykh Ahmad Musa Jibril (may Allah preserve him), one principle consistently shines through in his teachings:

His unwavering commitment to being a voice for the oppressed, prisoners, and those who cannot speak for themselves.

The Shaykh's profound concern for the Muslim ummah isn't also new; it's evident even in his writings from the early 2000s, revealing the depth of his love and compassion for the believers.

This is precisely why the recycled lies and slander against him are always futilethey cannot damage a da'wah built on such sincerity and care for the ummah.

As the Shaykh himself consistently reminds us: ""The point is to ONLY please Allah alone, for you will never be able to please the creation.""

May Allah preserve our Shaykh, increase him in beneficial knowledge, and accept his righteous efforts.

May Allah grant freedom and relief to all Muslim prisoners unjustly detained, strengthen their patience, and reunite them with their families.

May Allah humiliate and expose those who slander the people of haqq while defending the modern-day tawagheet who are enemies of Him and His religion. May Allah seal their tongues and protect the ummah from their misguidance.""",0.0031674514,0.9962842,0.0005483687,0.9962842,Salafi taklidi
"""Ali ibn Abi Talib    said:

""The best of this Ummah after its Prophet is Abu Bakr, and after Abu Bakr is Umar.""

[Musannaf Ibn Abi Shaybah, vol. 6, p. 370]""",0.0011181813,0.00013302566,0.9987488,0.9987488,Irrelevant
"""THIS IS NOT THE END

Shaykh Suliman al Alwaan (may Allah free him) said:

The fall of Dr al-Salm, Baghdad, and other Islamic lands is not the end of the world nor the end of Islam. Let the gloaters be disgraced. The future belongs to this deen, and soon the last part of this Ummah will be joined to its earliest part. So we must not weaken, nor should our efforts cease in supporting Muslims everywhere. Allah has praised those who face trials and hardship with steadfastness and patience. He said: And when the believers saw the confederates, they said: This is what Allah and His Messenger promised us, and Allah and His Messenger spoke the truth. And it increased them only in faith and submission.

These trials and hardships that befall the Muslims are a test, a means to distinguish the wicked from the good, the righteous from the corrupt, and the truthful from the liar. The believers increase in faith, while the hypocrites and those who worship Allah on the edge (I.e. in doubt) weaken, fall into cowardice, and show gloating. They say, If they had obeyed us, they would not have been killed. Allah the Exalted said: And among the people is he who worships Allah on an edge. If good befalls him, he is content with it; but if a trial touches him, he turns back on his face. He loses both this world and the Hereafter, that is the clear loss.

And He said: And among the people is he who says, We believe in Allah, but when he is harmed in Allahs cause, he considers the trial of the people as the punishment of Allah. But if victory comes from your Lord, they will surely say, Indeed, we were with you. Is not Allah most knowing of what is within the breasts of all beings?

And upon those whom Allah has entrusted with this great responsibility, such as the imams of mosques and others, is to urge the worshippers toward piety, repentance to Allah, giving them glad tidings of victory and empowerment, and making them aware of what the spiteful West intends, and what their brothers among the hypocrites, secularists, and the like are planning: a comprehensive assault on Islam and the Muslims, as they have openly declared a crusade.

They must work by every possible means to halt their advance and repel their aggression against the sanctities, wealth, and honor of the Muslims, and to strive against them with wealth, lives, and speech. For the Prophet  said: ""Strive against the Mushrikeen with your wealth, your lives, and your tongues.""
Reported by Imam Ahmad in his Musnad (12246), Ab Dwd (2504), and al-Nas (3098) through the narration of Hammad ibn Salamah, from Humayd, from Anas. Its chain is sound.",0.99033254,0.0074380734,0.0022293883,0.99033254,Salafi jihadi
"As every genocide amongst the Muslims become apparent, it exposes the madakhilah even more and the heresy they stand for .",0.00036490557,0.0006257656,0.99900925,0.99900925,Irrelevant
"""""Why do people encourage people to speak about things, even if they may have no knowledge about it? If you want to make a difference, you dont make the whole world speak. You ask the people with knowledge to speak""
""
--------------

This brother made a very good point .
Most of us dont even know the entirety of juz Amma , what makes you think you can discuss the differences between Ahkaam and aqidah ?

It is known from our pious predecessors that the foundation of gaining ilm was to memorise the entire Quran before studying rullings , ilmul Hadith , jarh wa tadeel etc  . So if you cannot do that then stay silent until you have done so .

Theres a famous story between imam Abu hanifah and Imam Muhammad Bin Hassan Ash-Shaybaani. 
Ash-Shaybaani wanted to enter and sit with Abu Hanifah during his duroos . But Abu Hanfiah had stipulated a condition and that was to first go memorise the Quran and then come back once he had completed . 
Imam Muhammad was so eager that he memorised the words of Allah  entirely in just 8 days .

So, if you want to succeed as a student of knowledge, do Hifz Ul-Quran , then continue with your further studies . You cannot master one and leave the other out , they both go hand in hand . 

May Allah grant us to be great Huffz and allow the words of Allah to enter our hearts",1.951676e-05,0.0045787296,0.99540174,0.99540174,Irrelevant
"""Subcontinent Madkhalis that LARP as Khaleejis online.",0.0007702602,1.663409e-05,0.9992131,0.9992131,Irrelevant
A close brother of mine has been  severely affected by sihr to the point where he is needed to be restrained in hospital unless he will cause harm to himself and others . I request for all of you to keep him in your duas . BarakAllah feekum,3.519069e-05,0.0009416515,0.9990232,0.9990232,Irrelevant
"""Become a strong Muslimah:

 Study Tafseer
 Learn Arabic
 Study Aqeedah
 Study Fiqh
 Study Ahadith
 Memorize the Quran
 Build discipline
 Work on your character

A strong Muslimah is built through knowledge, worship, and beautiful character.""",4.5131514e-05,0.18023236,0.8197225,0.8197225,Irrelevant
"""Shaykh Muqbil

- Am*rica imposed how Muslim countries interact with Isr*el

- Govts speak &amp; against Isr*el &amp; cry for the Palestinians but this is all lies 

- Govts have nothing to do with struggle in the path of Allah

- Govts will not liberate Palestine, Muslims will

Khaariji?",0.99917126,1.4011076e-05,0.0008147002,0.99917126,Salafi jihadi
"""Everyone already knows that shaykh doesn't give udhr on major shirk but your jahil self  in that tweet of yours claimed that the statements of this individual in that vid matched the principles of Shaykh Musa""",0.00070978963,0.0014558258,0.9978344,0.9978344,Irrelevant
